@TYPE,@DESCRIPTION,@VALIDATED,@WHENCREATED,@NAME,@ALLOWAUTOMATICDELETION,@EXPORTFLAG,@DATEVALIDATED,@TEMPLATE,@UNIQUEIDENTIFIER,@WHENUPDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,,0,2021-07-21T14:29:14,,0,0,1899-12-30T00:00:00,0,01c654fbea3011eb8103000d3a02ed0d,2021-07-21T14:29:14,f65a6d6041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c654faea3011eb8103000d3a02ed0d,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2021-07-21T14:29:15,,0,0,1899-12-30T00:00:00,0,01c654fcea3011eb8103000d3a02ed0d,2021-07-21T14:29:15,f65a6d6441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c654faea3011eb8103000d3a02ed0d,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2021-07-21T14:29:15,,0,0,1899-12-30T00:00:00,0,01c654ffea3011eb8103000d3a02ed0d,2021-07-21T14:29:15,f65a6d6a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c654faea3011eb8103000d3a02ed0d,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2021-07-21T14:29:16,,0,0,1899-12-30T00:00:00,0,01c65504ea3011eb8103000d3a02ed0d,2021-07-21T14:29:16,f65a6d7041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c654faea3011eb8103000d3a02ed0d,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2021-07-21T14:29:16,,0,0,1899-12-30T00:00:00,0,01c65509ea3011eb8103000d3a02ed0d,2021-07-21T14:29:16,f65a6d7541a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c654faea3011eb8103000d3a02ed0d,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2021-07-21T14:29:17,,0,0,1899-12-30T00:00:00,0,01c6550eea3011eb8103000d3a02ed0d,2021-07-21T14:29:17,f65a6d7b41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c654faea3011eb8103000d3a02ed0d,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2021-07-21T14:29:17,,0,0,1899-12-30T00:00:00,0,01c6550fea3011eb8103000d3a02ed0d,2021-07-21T14:29:17,f65a6d8141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c654faea3011eb8103000d3a02ed0d,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:08,,0,0,1899-12-30T00:00:00,0,0253afd34ced11e880d5000d3a02ed0d,2018-05-01T03:09:08,cefb20f941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7600199acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:09,,0,0,1899-12-30T00:00:00,0,0253afd64ced11e880d5000d3a02ed0d,2018-05-01T03:09:09,024c5d0841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7600199acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:10,,0,0,1899-12-30T00:00:00,0,0253afd94ced11e880d5000d3a02ed0d,2018-05-01T03:09:10,024c5d0c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7600199acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:12,,0,0,1899-12-30T00:00:00,0,0253afdc4ced11e880d5000d3a02ed0d,2018-05-01T03:09:12,024c5d1041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7600199acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:13,,0,0,1899-12-30T00:00:00,0,0253afdf4ced11e880d5000d3a02ed0d,2018-05-01T03:09:13,024c5d1441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7600199acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:15,,0,0,1899-12-30T00:00:00,0,0253afe24ced11e880d5000d3a02ed0d,2018-05-01T03:09:15,024c5d1841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7600199acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:16,,0,0,1899-12-30T00:00:00,0,0253afe54ced11e880d5000d3a02ed0d,2018-05-01T03:09:16,024c5d1c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7600199acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:17,,0,0,1899-12-30T00:00:00,0,0253afe84ced11e880d5000d3a02ed0d,2018-05-01T03:09:17,024c5d2041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7600199acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:19,,0,0,1899-12-30T00:00:00,0,08f9fed14ced11e880d5000d3a02ed0d,2018-05-01T03:09:19,024c5d2441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7600199acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:20,,0,0,1899-12-30T00:00:00,0,08f9fed44ced11e880d5000d3a02ed0d,2018-05-01T03:09:20,024c5c6441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,81eeb89ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:22,,0,0,1899-12-30T00:00:00,0,08f9fed74ced11e880d5000d3a02ed0d,2018-05-01T03:09:22,fc53513041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e86ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:23,,0,0,1899-12-30T00:00:00,0,08f9feda4ced11e880d5000d3a02ed0d,2018-05-01T03:09:23,024c5c6941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,81eeb89ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:24,,0,0,1899-12-30T00:00:00,0,08f9fedd4ced11e880d5000d3a02ed0d,2018-05-01T03:09:24,024c5c6f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,81eeb89ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:26,,0,0,1899-12-30T00:00:00,0,08f9fee04ced11e880d5000d3a02ed0d,2018-05-01T03:09:26,024c5c7441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,81eeb89ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:27,,0,0,1899-12-30T00:00:00,0,08f9fee34ced11e880d5000d3a02ed0d,2018-05-01T03:09:27,024c5c7941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,81eeb89ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:29,,0,0,1899-12-30T00:00:00,0,08f9fee64ced11e880d5000d3a02ed0d,2018-05-01T03:09:29,024c5c7e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,81eeb89ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:30,,0,0,1899-12-30T00:00:00,0,0fbce9154ced11e880d5000d3a02ed0d,2018-05-01T03:09:30,024c5c8441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,81eeb89ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:32,,0,0,1899-12-30T00:00:00,0,0fbce9184ced11e880d5000d3a02ed0d,2018-05-01T03:09:32,024c5c4e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e86ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:33,,0,0,1899-12-30T00:00:00,0,0fbce91b4ced11e880d5000d3a02ed0d,2018-05-01T03:09:33,024c5c8941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,81eeb89ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:34,,0,0,1899-12-30T00:00:00,0,0fbce91e4ced11e880d5000d3a02ed0d,2018-05-01T03:09:34,024c5c8f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,81eeb89ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:36,,0,0,1899-12-30T00:00:00,0,0fbce9214ced11e880d5000d3a02ed0d,2018-05-01T03:09:36,024c5c9441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,81eeb89ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:37,,0,0,1899-12-30T00:00:00,0,0fbce9244ced11e880d5000d3a02ed0d,2018-05-01T03:09:37,024c5c9941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,81eeb89ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:39,,0,0,1899-12-30T00:00:00,0,0fbce9274ced11e880d5000d3a02ed0d,2018-05-01T03:09:39,024c5c9d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,81eeb89ccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:40,,0,0,1899-12-30T00:00:00,0,15c5dd944ced11e880d5000d3a02ed0d,2018-05-01T03:09:40,f65a6d9d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e857cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:42,,0,0,1899-12-30T00:00:00,0,15c5dd974ced11e880d5000d3a02ed0d,2018-05-01T03:09:42,f65a6da241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e857cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:43,,0,0,1899-12-30T00:00:00,0,15c5dd9a4ced11e880d5000d3a02ed0d,2018-05-01T03:09:43,f65a6da741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e857cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:44,,0,0,1899-12-30T00:00:00,0,15c5dd9d4ced11e880d5000d3a02ed0d,2018-05-01T03:09:44,f65a6dac41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e857cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:46,,0,0,1899-12-30T00:00:00,0,15c5dda04ced11e880d5000d3a02ed0d,2018-05-01T03:09:46,f65a6db141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e857cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:47,,0,0,1899-12-30T00:00:00,0,15c5dda34ced11e880d5000d3a02ed0d,2018-05-01T03:09:47,f65a6db641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e857cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:48,,0,0,1899-12-30T00:00:00,0,15c5dda64ced11e880d5000d3a02ed0d,2018-05-01T03:09:48,fc53505241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e857cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:54,,0,0,1899-12-30T00:00:00,0,1c3fc0454ced11e880d5000d3a02ed0d,2018-05-01T03:09:54,fc53508041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e93acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:55,,0,0,1899-12-30T00:00:00,0,1c3fc0484ced11e880d5000d3a02ed0d,2018-05-01T03:09:55,fc53508641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e93acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:57,,0,0,1899-12-30T00:00:00,0,1c3fc04b4ced11e880d5000d3a02ed0d,2018-05-01T03:09:57,fc53508b41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e93acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:58,,0,0,1899-12-30T00:00:00,0,1c3fc04e4ced11e880d5000d3a02ed0d,2018-05-01T03:09:58,fc53505841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e857cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:09:59,,0,0,1899-12-30T00:00:00,0,1c3fc0514ced11e880d5000d3a02ed0d,2018-05-01T03:09:59,fc5350fd41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e846cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:01,,0,0,1899-12-30T00:00:00,0,1c3fc0544ced11e880d5000d3a02ed0d,2018-05-01T03:10:01,fc53510141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e846cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:04,,0,0,1899-12-30T00:00:00,0,22e608294ced11e880d5000d3a02ed0d,2018-05-01T03:10:04,fc53507941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e836cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:06,,0,0,1899-12-30T00:00:00,0,22e6082f4ced11e880d5000d3a02ed0d,2018-05-01T03:10:06,024c5cba41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7600199acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:08,,0,0,1899-12-30T00:00:00,0,22e608324ced11e880d5000d3a02ed0d,2018-05-01T03:10:08,024c5cbe41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7600199acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:11,,0,0,1899-12-30T00:00:00,0,22e608384ced11e880d5000d3a02ed0d,2018-05-01T03:10:11,fc53509041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e93acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:12,,0,0,1899-12-30T00:00:00,0,22e6083b4ced11e880d5000d3a02ed0d,2018-05-01T03:10:12,fc53509541a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e93acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:13,,0,0,1899-12-30T00:00:00,0,298f4a204ced11e880d5000d3a02ed0d,2018-05-01T03:10:13,fc53510741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e846cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:15,,0,0,1899-12-30T00:00:00,0,298f4a234ced11e880d5000d3a02ed0d,2018-05-01T03:10:15,fc53509a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e93acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:16,,0,0,1899-12-30T00:00:00,0,298f4a264ced11e880d5000d3a02ed0d,2018-05-01T03:10:16,fc5350a041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e93acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:18,,0,0,1899-12-30T00:00:00,0,298f4a294ced11e880d5000d3a02ed0d,2018-05-01T03:10:18,024c5cc341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7600199acb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:19,,0,0,1899-12-30T00:00:00,0,298f4a2c4ced11e880d5000d3a02ed0d,2018-05-01T03:10:19,fc5350b641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e8cccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:20,,0,0,1899-12-30T00:00:00,0,298f4a2f4ced11e880d5000d3a02ed0d,2018-05-01T03:10:20,fc5350bc41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e8cccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:22,,0,0,1899-12-30T00:00:00,0,298f4a324ced11e880d5000d3a02ed0d,2018-05-01T03:10:22,fc5350c041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e8cccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:23,,0,0,1899-12-30T00:00:00,0,298f4a354ced11e880d5000d3a02ed0d,2018-05-01T03:10:23,fc5350e841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e888cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:25,,0,0,1899-12-30T00:00:00,0,3047f7e24ced11e880d5000d3a02ed0d,2018-05-01T03:10:25,fc5350c541a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e8cccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:26,,0,0,1899-12-30T00:00:00,0,3047f7e54ced11e880d5000d3a02ed0d,2018-05-01T03:10:26,fc53511341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e8dbcb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:28,,0,0,1899-12-30T00:00:00,0,3047f7e84ced11e880d5000d3a02ed0d,2018-05-01T03:10:28,fc5350ee41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e888cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:29,,0,0,1899-12-30T00:00:00,0,3047f7eb4ced11e880d5000d3a02ed0d,2018-05-01T03:10:29,fc5350cb41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e8cccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:33,,0,0,1899-12-30T00:00:00,0,3047f7f44ced11e880d5000d3a02ed0d,2018-05-01T03:10:33,fc5350f341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e888cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:36,,0,0,1899-12-30T00:00:00,0,37094e6f4ced11e880d5000d3a02ed0d,2018-05-01T03:10:36,fc53511741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e8dbcb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:37,,0,0,1899-12-30T00:00:00,0,37094e724ced11e880d5000d3a02ed0d,2018-05-01T03:10:37,fc53511d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e8dbcb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:39,,0,0,1899-12-30T00:00:00,0,37094e754ced11e880d5000d3a02ed0d,2018-05-01T03:10:39,fc5350d041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e8cccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:40,,0,0,1899-12-30T00:00:00,0,37094e784ced11e880d5000d3a02ed0d,2018-05-01T03:10:40,fc53512341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e8dbcb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:42,,0,0,1899-12-30T00:00:00,0,37094e7b4ced11e880d5000d3a02ed0d,2018-05-01T03:10:42,024c5c5d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e8d8cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:43,,0,0,1899-12-30T00:00:00,0,37094e7e4ced11e880d5000d3a02ed0d,2018-05-01T03:10:43,fc5350d641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e8cccb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:45,,0,0,1899-12-30T00:00:00,0,37094e814ced11e880d5000d3a02ed0d,2018-05-01T03:10:45,f65a6d5641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e94dcb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:46,,0,0,1899-12-30T00:00:00,0,37094e844ced11e880d5000d3a02ed0d,2018-05-01T03:10:46,f65a6d6041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e950cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:47,,0,0,1899-12-30T00:00:00,0,3dbda8024ced11e880d5000d3a02ed0d,2018-05-01T03:10:47,f65a6d5a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e94dcb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:49,,0,0,1899-12-30T00:00:00,0,3dbda8054ced11e880d5000d3a02ed0d,2018-05-01T03:10:49,f65a6d6441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e950cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:50,,0,0,1899-12-30T00:00:00,0,3dbda8084ced11e880d5000d3a02ed0d,2018-05-01T03:10:50,fc53505d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e857cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:51,,0,0,1899-12-30T00:00:00,0,3dbda80b4ced11e880d5000d3a02ed0d,2018-05-01T03:10:51,f65a6d0c41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e877cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:53,,0,0,1899-12-30T00:00:00,0,3dbda80e4ced11e880d5000d3a02ed0d,2018-05-01T03:10:53,f65a6d6a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e950cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:54,,0,0,1899-12-30T00:00:00,0,3dbda8114ced11e880d5000d3a02ed0d,2018-05-01T03:10:54,f65a6d1241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e877cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:56,,0,0,1899-12-30T00:00:00,0,3dbda8144ced11e880d5000d3a02ed0d,2018-05-01T03:10:56,f65a6d9741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e883cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:57,,0,0,1899-12-30T00:00:00,0,3dbda8174ced11e880d5000d3a02ed0d,2018-05-01T03:10:57,fc53506241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e857cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:10:58,,0,0,1899-12-30T00:00:00,0,4472dac84ced11e880d5000d3a02ed0d,2018-05-01T03:10:58,f65a6d1741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e877cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:11:01,,0,0,1899-12-30T00:00:00,0,4472dace4ced11e880d5000d3a02ed0d,2018-05-01T03:11:01,f65a6d1d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e877cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:11:03,,0,0,1899-12-30T00:00:00,0,4472dad14ced11e880d5000d3a02ed0d,2018-05-01T03:11:03,f65a6d9241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e954cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:11:05,,0,0,1899-12-30T00:00:00,0,4472dad74ced11e880d5000d3a02ed0d,2018-05-01T03:11:05,f65a6d7041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e950cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:11:07,,0,0,1899-12-30T00:00:00,0,4472dada4ced11e880d5000d3a02ed0d,2018-05-01T03:11:07,f65a6d2341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e877cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:11:08,,0,0,1899-12-30T00:00:00,0,4472dadd4ced11e880d5000d3a02ed0d,2018-05-01T03:11:08,f65a6d2841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e877cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:11:10,,0,0,1899-12-30T00:00:00,0,4b25f1a44ced11e880d5000d3a02ed0d,2018-05-01T03:11:10,f65a6d7541a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e950cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
,,0,2018-05-01T03:11:11,,0,0,1899-12-30T00:00:00,0,4b25f1a74ced11e880d5000d3a02ed0d,2018-05-01T03:11:11,f65a6d2e41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,7001e877cb2b11db9435000e3573f0d3,ETOMPROCESS,DFREED,DFREED,DFREED
