@FILLSTYLE,@FILLCOLOUR,@NAMEFILLCOLOUR,@TEXTCOLOUR,@SHADOWSIZE,@VALIDATED,@SHADOWCOLOUR,@NAMEFILLPATTERN,@ELEMENTSUSED,@SPECIALEFFECTS,@EXPORTFLAG,@WHENCREATED,@WHENUPDATED,@TEMPLATE,@OTHERFLAGS,@DATEVALIDATED,@LINECOLOUR,@LINEWIDTH,@NAME,@LINESTYLE,@TEXTMODE,@SHADOWDIRECTION,@NAMELINESTYLE,@NAMESHADOWDIRECTION,@NAMESHADOWCOLOUR,@NAMESHADOWSIZE,@UNIQUEIDENTIFIER,@VERTICALJUSTIFICATION,@HORIZONTALJUSTIFICATION,RCSTYLETOFONT@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@WHOOWNS,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOUPDATEDTOUSER@WHOUPDATED,RCSTYLETOFONT@FONTNR
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T17:13:33,2018-05-22T17:13:33,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,738b2e3f5de311e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T17:13:33,2018-05-22T17:13:33,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,738b2e405de311e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T17:13:35,2018-05-22T17:13:35,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,738b2e425de311e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T17:13:35,2018-05-22T17:13:35,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,738b2e435de311e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T17:13:35,2018-05-22T17:13:35,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,738b2e455de311e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T17:13:36,2018-05-22T17:13:36,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,738b2e465de311e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T17:13:36,2018-05-22T17:13:36,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,738b2e485de311e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T17:13:36,2018-05-22T17:13:36,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,738b2e495de311e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,24211967,16777216,16777216,10,0,9,16777216,327999,0,0,2013-07-19T08:06:44,2022-01-10T23:16:20,0,0,1899-12-30T00:00:00,16777216,0,Frameworx Metric,0,0,0,0,0,250,0,738fc1e6f07c11e2ab4702389f188801,7f57bb3a06e0465aa594d7a111b5ca56,214fe59bbffc4929ae8f09703dc4d964,Arial_9_0_1_32,,,ADMIN,8,8,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T13:07:52,2018-06-05T13:07:52,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,73b9555668c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T13:07:53,2018-06-05T13:07:53,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,73b9555768c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T13:07:54,2018-06-05T13:07:54,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,73b9555968c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T13:07:54,2018-06-05T13:07:54,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,73b9555a68c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T13:07:55,2018-06-05T13:07:55,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,73b9555c68c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T13:07:55,2018-06-05T13:07:55,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,73b9555d68c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T13:07:56,2018-06-05T13:07:56,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,73b9555f68c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T13:07:56,2018-06-05T13:07:56,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,73b9556068c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T13:07:57,2018-06-05T13:07:57,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,73b9556268c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T13:07:57,2018-06-05T13:07:57,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,73b9556368c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T13:08:01,2018-06-05T13:08:01,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,73b9556568c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T13:08:01,2018-06-05T13:08:01,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,73b9556668c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T13:08:02,2018-06-05T13:08:02,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,73b9556868c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T13:08:02,2018-06-05T13:08:02,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,73b9556968c111e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2020-05-29T17:34:21,2020-05-29T17:34:21,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,73e56b52abe549f5a9dad100c023d597,,,Arial_10_0_0_32,ATALMOR,ATALMOR,ATALMOR,,,,
0,31522815,16777216,16777216,10,0,9,16777216,327999,0,0,2015-11-15T12:12:39,2015-11-15T12:12:39,0,0,1899-12-30T00:00:00,16777216,0,,0,0,0,0,0,250,0,73fdff4b8bc411e5bf18002590713bc0,,,Microsoft Sans Serif_18_0_0_32,,,,32,32,32,
0,33521792,31416416,16777216,10,0,9,33530016,327999,0,0,2022-05-23T15:53:20,2022-05-23T15:53:20,0,0,1899-12-30T00:00:00,16777216,0,,0,0,0,50,0,250,2,740822d9dab011ec94f8000d3a0ebc70,,,Microsoft Sans Serif_22_0_1_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2015-05-19T15:24:39,2015-05-19T15:24:39,0,0,1990-01-01T00:00:00,1,0,,0,1,0,0,0,4,10,7418aef6fe6d11e4aa85002590713bc0,,,Arial_10_0_0_32,,,,8,8,8,
0,0,0,1,10,-1,4,0,8,0,0,2015-05-19T15:24:39,2015-05-19T15:24:39,0,0,2015-05-19T15:24:39,4,0,,0,1,1,0,0,4,10,7418aef7fe6d11e4aa85002590713bc0,,,Times New Roman_18_0_5_32,,,,8,8,8,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T14:29:02,2018-05-22T14:29:02,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,7442ee945dcc11e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T14:29:03,2018-05-22T14:29:03,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,7442ee955dcc11e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-05-22T14:29:03,2018-05-22T14:29:03,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,7442ee975dcc11e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-05-22T14:29:03,2018-05-22T14:29:03,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,7442ee985dcc11e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:50:57,2021-05-21T17:21:31,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df5fb9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:50:57,2021-05-21T17:21:31,0,0,2021-05-20T21:50:57,4,0,,0,1,1,0,0,4,10,7457df60b9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:50:57,2021-05-21T17:21:32,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df62b9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:50:57,2021-05-21T17:21:32,0,0,2021-05-20T21:50:57,4,0,,0,1,1,0,0,4,10,7457df63b9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:50:58,2021-05-21T17:21:33,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df65b9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:50:58,2021-05-21T17:21:33,0,0,2021-05-20T21:50:58,4,0,,0,1,1,0,0,4,10,7457df66b9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:50:59,2021-05-21T17:21:34,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df68b9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:50:59,2021-05-21T17:21:34,0,0,2021-05-20T21:50:59,4,0,,0,1,1,0,0,4,10,7457df69b9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:51:00,2021-05-21T17:21:35,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df6bb9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:51:00,2021-05-21T17:21:35,0,0,2021-05-20T21:51:00,4,0,,0,1,1,0,0,4,10,7457df6cb9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:51:00,2021-05-21T17:21:36,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df6eb9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:51:00,2021-05-21T17:21:36,0,0,2021-05-20T21:51:00,4,0,,0,1,1,0,0,4,10,7457df6fb9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:51:01,2021-05-21T17:21:37,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df71b9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:51:01,2021-05-21T17:21:37,0,0,2021-05-20T21:51:01,4,0,,0,1,1,0,0,4,10,7457df72b9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:51:02,2021-05-21T17:21:38,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df74b9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:51:02,2021-05-21T17:21:38,0,0,2021-05-20T21:51:02,4,0,,0,1,1,0,0,4,10,7457df75b9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:51:03,2021-05-21T17:21:39,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df77b9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:51:03,2021-05-21T17:21:39,0,0,2021-05-20T21:51:03,4,0,,0,1,1,0,0,4,10,7457df78b9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:51:03,2021-05-21T17:21:40,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df7ab9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:51:03,2021-05-21T17:21:40,0,0,2021-05-20T21:51:03,4,0,,0,1,1,0,0,4,10,7457df7bb9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:51:04,2021-05-21T17:21:41,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df7db9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:51:04,2021-05-21T17:21:41,0,0,2021-05-20T21:51:04,4,0,,0,1,1,0,0,4,10,7457df7eb9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:51:04,2021-05-21T17:21:42,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df80b9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:51:04,2021-05-21T17:21:42,0,0,2021-05-20T21:51:04,4,0,,0,1,1,0,0,4,10,7457df81b9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:51:05,2021-05-21T17:21:43,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df83b9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:51:05,2021-05-21T17:21:43,0,0,2021-05-20T21:51:05,4,0,,0,1,1,0,0,4,10,7457df84b9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:51:05,2021-05-21T17:21:43,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df86b9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:51:05,2021-05-21T17:21:43,0,0,2021-05-20T21:51:05,4,0,,0,1,1,0,0,4,10,7457df87b9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:51:06,2021-05-21T17:21:44,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df89b9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:51:06,2021-05-21T17:21:44,0,0,2021-05-20T21:51:06,4,0,,0,1,1,0,0,4,10,7457df8ab9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-05-20T21:51:07,2021-05-21T17:21:45,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7457df8cb9b511eb8100000d3a02ed0d,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,-1,4,0,8,0,0,2021-05-20T21:51:07,2021-05-21T17:21:45,0,0,2021-05-20T21:51:07,4,0,,0,1,1,0,0,4,10,7457df8db9b511eb8100000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,,DFREED,0,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-03-08T23:35:18,2012-03-08T23:35:18,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,748f2f9a8116497583d1b2475c46e8b6,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,30792057,28686681,1,10,0,9,32897433,343325,4,0,2022-05-23T16:14:46,2022-05-23T16:14:46,0,0,1899-12-30T00:00:00,1,0,,0,0,0,50,0,250,2,74dac944dab311ec94f8000d3a0ebc70,,,Microsoft Sans Serif_22_0_1_32,ADMIN,ADMIN,ADMIN,,,,
0,16777216,16777216,16777216,10,0,9,16777216,327999,0,0,2009-11-05T14:36:06,2009-11-05T14:36:06,0,0,1899-12-30T00:00:00,16777216,0,BPMN - black symbol,0,0,0,0,0,9,0,751f67a5ca4211dea4690026b9003773,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2010-06-21T10:55:26,2010-06-21T10:55:26,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,7552cf14937842899d7003dc44f759a6,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,21004543,18899167,16777216,10,0,9,23109887,327999,0,0,2022-05-23T12:11:23,2022-05-23T12:11:23,0,0,1899-12-30T00:00:00,16777216,0,,0,0,0,50,0,250,2,758c23bada9111ec94f8000d3a0ebc70,,,Microsoft Sans Serif_22_0_1_32,ADMIN,ADMIN,ADMIN,,,,
0,30792057,28686681,1,10,0,9,32897433,343325,4,0,2022-05-23T16:00:35,2022-05-23T16:00:35,0,0,1899-12-30T00:00:00,1,0,,0,0,0,50,0,250,2,75add531dab111ec94f8000d3a0ebc70,,,Microsoft Sans Serif_22_0_1_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2022-01-07T21:55:01,2022-01-10T23:16:22,0,0,1899-12-30T00:00:00,1,0,zRecovered Style 11982,0,0,0,0,0,9,0,75d01754700411ec8109000d3a02ed0d,549edb7b8136409a95a6163530f2e651,d4973368d96248b59a423cc69c5a55dd,Times New Roman_18_0_5_32,DFREED,DFREED,ADMIN,,,,
0,0,0,1,10,0,4,0,8,0,0,2022-01-07T21:55:01,2022-01-07T21:55:01,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,75d01755700411ec8109000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2012-04-04T21:45:08,2012-04-04T21:45:08,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,760b51b33b6a4ab5b418725ca8254233,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,31251676,16777216,16777216,10,0,9,16777216,327944,0,0,2015-11-15T12:05:33,2015-11-15T12:05:33,0,0,1899-12-30T00:00:00,16777216,0,,0,0,0,0,0,250,0,761516f08bc311e5bf18002590713bc0,,,Arial_16_0_1_32,,,,32,32,32,
0,25231359,0,1,10,0,4,0,263167,0,0,2007-10-03T11:41:18,2008-04-30T00:31:20,0,0,1990-01-01T00:00:00,1,0,zRecovered Style 3464,0,1,0,0,0,4,10,7647c91d71cf11dc885e00059a3c7800,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,0,0,1,10,0,4,0,8,0,0,2007-10-03T11:41:18,2008-04-30T00:31:20,0,0,1990-01-01T00:00:00,4,0,,0,1,1,0,0,4,10,7647c91e71cf11dc885e00059a3c7800,,,Arial_10_0_0_32,ADMIN,ADMIN,ADMIN,,,,
0,25231359,0,1,10,0,4,0,263167,0,0,2016-06-01T21:28:22,2016-06-01T21:28:22,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,7652d67e05a843a18abe420410a80b39,,,Arial_10_0_0_32,,,,8,8,8,
0,25231359,0,1,10,0,4,0,263167,0,0,2021-12-01T04:22:39,2021-12-01T04:22:39,0,0,1899-12-30T00:00:00,1,0,,0,1,0,0,0,4,10,765793d0d7f14d11a282e033031b5eb8,,,Arial_10_0_0_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T14:05:13,2018-06-05T14:05:13,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,7689aaa768c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T14:05:13,2018-06-05T14:05:13,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,7689aaa868c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T14:05:15,2018-06-05T14:05:15,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,7689aaaa68c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T14:05:15,2018-06-05T14:05:15,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,7689aaab68c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T14:05:15,2018-06-05T14:05:15,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,7689aaad68c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T14:05:16,2018-06-05T14:05:16,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,7689aaae68c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T14:05:17,2018-06-05T14:05:17,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,7689aab068c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T14:05:17,2018-06-05T14:05:17,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,7689aab168c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T14:05:17,2018-06-05T14:05:17,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,7689aab368c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T14:05:17,2018-06-05T14:05:17,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,7689aab468c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T14:05:18,2018-06-05T14:05:18,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,7689aab668c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T14:05:18,2018-06-05T14:05:18,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,7689aab768c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T14:05:19,2018-06-05T14:05:19,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,7689aab968c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,0,0,1,10,0,4,0,8,0,0,2018-06-05T14:05:19,2018-06-05T14:05:19,0,0,1899-12-30T00:00:00,4,0,,0,1,1,0,0,4,10,7689aaba68c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
0,25231359,0,1,10,0,9,0,263167,0,0,2018-06-05T14:05:19,2018-06-05T14:05:19,0,0,1899-12-30T00:00:00,1,0,,0,0,0,0,0,9,0,7689aabc68c911e880d6000d3a02ed0d,,,Times New Roman_18_0_5_32,DFREED,DFREED,DFREED,,,,
