@TEMPLATE,@TYPE,@ALLOWAUTOMATICDELETION,@NAME,@DESCRIPTION,@VALIDATED,@EXPORTFLAG,@UNIQUEIDENTIFIER,@DATEVALIDATED,@WHENCREATED,@WHENUPDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,,0,,,0,0,26f8742e5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:05,2021-12-15T17:48:05,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,26f8742f5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,26f874315dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:05,2021-12-15T17:48:05,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,26f874325dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,26f874345dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:05,2021-12-15T17:48:05,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,26f874355dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,26f874375dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:05,2021-12-15T17:48:05,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,26f874385dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,26f8743a5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:05,2021-12-15T17:48:05,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,26f8743b5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,26f8743d5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:05,2021-12-15T17:48:05,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,26f8743e5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,26f874405dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:05,2021-12-15T17:48:05,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,26f874415dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,26f874435dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:05,2021-12-15T17:48:05,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,26f874445dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,26f874465dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:05,2021-12-15T17:48:05,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,26f874475dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,26f874495dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:05,2021-12-15T17:48:05,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,26f8744a5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
