@TEMPLATE,@WHENUPDATED,@ALLOWAUTOMATICDELETION,@VALIDATED,@UNIQUEIDENTIFIER,@DATEVALIDATED,@DESCRIPTION,@TYPE,@WHENCREATED,@NAME,@EXPORTFLAG,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,2020-08-05T17:33:04,0,0,b629ab5ed74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:04,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7158b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:04,0,0,b629ab5fd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:04,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7157b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:04,0,0,b629ab60d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:04,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7153b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:04,0,0,b629ab61d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:04,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c714eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:05,0,0,b629ab62d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:05,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c714ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:05,0,0,b629ab63d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:05,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c714db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:05,0,0,b629ab64d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:05,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c714cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:05,0,0,b629ab65d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:05,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7152b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:05,0,0,b629ab66d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:05,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7151b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:05,0,0,b629ab67d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:05,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7147b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:05,0,0,b629ab68d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:05,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7144b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:05,0,0,b629ab69d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:05,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7148b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:05,0,0,b629ab6ad74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:05,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7150b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab6bd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7145b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab6cd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c714fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab6dd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7149b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab6ed74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7154b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab6fd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7146b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab70d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c714bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab71d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140710b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab72d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140762b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab73d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140754b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab74d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140761b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab75d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714075db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab76d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140753b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab77d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140755b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab78d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714075eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:06,0,0,b629ab79d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:06,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140760b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab7ad74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714075fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab7bd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140757b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab7cd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140756b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab7dd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140759b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab7ed74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714075bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab7fd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140758b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab80d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714075cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab81d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714075ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab82d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140772b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab83d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140773b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab84d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140774b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab85d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140771b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab86d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140788b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab87d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140764b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab88d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140787b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab89d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140783b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab8ad74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140763b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab8bd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140775b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:07,0,0,b629ab8cd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:07,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140767b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab8dd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714076bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab8ed74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140765b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab8fd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714077eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab90d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140769b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab91d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714076cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab92d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714076ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab93d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140766b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab94d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140768b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab95d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140780b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab96d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714077fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab97d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140782b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab98d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140781b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab99d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140784b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab9ad74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714076fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab9bd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714076eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab9cd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140770b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab9dd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140786b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:08,0,0,b629ab9ed74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:08,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140785b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:09,0,0,b629ab9fd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:09,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714076db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:09,0,0,b629aba0d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:09,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140776b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:09,0,0,b629aba1d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:09,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714077cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:09,0,0,b629aba2d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:09,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714077db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:09,0,0,b629aba3d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:09,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140779b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:09,0,0,b629aba4d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:09,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140778b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:09,0,0,b629aba5d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:09,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714077ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:09,0,0,b629aba6d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:09,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714077bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:09,0,0,b629aba7d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:09,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140777b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:09,0,0,b629aba8d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:09,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d791b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:09,0,0,b629aba9d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:09,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d7a8b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:33:09,0,0,b629abaad74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:33:09,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d790b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
