@EXPORTFLAG,@ALLOWAUTOMATICDELETION,@VALIDATED,@WHENCREATED,@NAME,@TEMPLATE,@DESCRIPTION,@DATEVALIDATED,@WHENUPDATED,@UNIQUEIDENTIFIER,@TYPE,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,0,0,2018-05-01T03:17:39,,0,,1899-12-30T00:00:00,2018-05-01T03:17:39,334c16604cee11e880d5000d3a02ed0d,,262cf79441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf79e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:40,,0,,1899-12-30T00:00:00,2018-05-01T03:17:40,334c16624cee11e880d5000d3a02ed0d,,262cf7a141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7a341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:41,,0,,1899-12-30T00:00:00,2018-05-01T03:17:41,334c16644cee11e880d5000d3a02ed0d,,262cf7a641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7a841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:42,,0,,1899-12-30T00:00:00,2018-05-01T03:17:42,334c16664cee11e880d5000d3a02ed0d,,262cf7ab41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7ad41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:43,,0,,1899-12-30T00:00:00,2018-05-01T03:17:43,334c16684cee11e880d5000d3a02ed0d,,262cf78f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7b141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:44,,0,,1899-12-30T00:00:00,2018-05-01T03:17:44,334c166a4cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7b541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:45,,0,,1899-12-30T00:00:00,2018-05-01T03:17:45,334c166c4cee11e880d5000d3a02ed0d,,1a30a12b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7b941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:46,,0,,1899-12-30T00:00:00,2018-05-01T03:17:46,334c166e4cee11e880d5000d3a02ed0d,,262cf7bc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7be41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:47,,0,,1899-12-30T00:00:00,2018-05-01T03:17:47,334c16704cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7c241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:48,,0,,1899-12-30T00:00:00,2018-05-01T03:17:48,334c16724cee11e880d5000d3a02ed0d,,1a30a13e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7c641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:49,,0,,1899-12-30T00:00:00,2018-05-01T03:17:49,334c16744cee11e880d5000d3a02ed0d,,1a30a13e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7cb41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:36,,0,,1899-12-30T00:00:00,2018-05-01T03:10:36,37094e6e4ced11e880d5000d3a02ed0d,,fc5350d941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53511741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:37,,0,,1899-12-30T00:00:00,2018-05-01T03:10:37,37094e714ced11e880d5000d3a02ed0d,,fc53511a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53511d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:39,,0,,1899-12-30T00:00:00,2018-05-01T03:10:39,37094e744ced11e880d5000d3a02ed0d,,fc5350b941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350d041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:40,,0,,1899-12-30T00:00:00,2018-05-01T03:10:40,37094e774ced11e880d5000d3a02ed0d,,fc53512041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53512341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:42,,0,,1899-12-30T00:00:00,2018-05-01T03:10:42,37094e7a4ced11e880d5000d3a02ed0d,,fc5350d941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5c5d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:43,,0,,1899-12-30T00:00:00,2018-05-01T03:10:43,37094e7d4ced11e880d5000d3a02ed0d,,fc5350d341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350d641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:45,,0,,1899-12-30T00:00:00,2018-05-01T03:10:45,37094e804ced11e880d5000d3a02ed0d,,f65a6d1a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d5641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:46,,0,,1899-12-30T00:00:00,2018-05-01T03:10:46,37094e834ced11e880d5000d3a02ed0d,,f65a6d5d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d6041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:50,,0,,1899-12-30T00:00:00,2018-05-01T03:17:50,3991012d4cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7cf41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:51,,0,,1899-12-30T00:00:00,2018-05-01T03:17:51,3991012f4cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7d341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:52,,0,,1899-12-30T00:00:00,2018-05-01T03:17:52,399101314cee11e880d5000d3a02ed0d,,262cf7d641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7d841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:52,,0,,1899-12-30T00:00:00,2018-05-01T03:17:52,399101334cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7dc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:53,,0,,1899-12-30T00:00:00,2018-05-01T03:17:53,399101354cee11e880d5000d3a02ed0d,,262cf7df41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7e141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:54,,0,,1899-12-30T00:00:00,2018-05-01T03:17:54,399101374cee11e880d5000d3a02ed0d,,262cf7df41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7e541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:55,,0,,1899-12-30T00:00:00,2018-05-01T03:17:55,399101394cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7ea41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:57,,0,,1899-12-30T00:00:00,2018-05-01T03:17:57,3991013b4cee11e880d5000d3a02ed0d,,262cf7f941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7fd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:58,,0,,1899-12-30T00:00:00,2018-05-01T03:17:58,3991013d4cee11e880d5000d3a02ed0d,,262cf80341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf80541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:17:59,,0,,1899-12-30T00:00:00,2018-05-01T03:17:59,3991013f4cee11e880d5000d3a02ed0d,,262cf80d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf80f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:47,,0,,1899-12-30T00:00:00,2018-05-01T03:10:47,3dbda8014ced11e880d5000d3a02ed0d,,f65a6d0f41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d5a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:49,,0,,1899-12-30T00:00:00,2018-05-01T03:10:49,3dbda8044ced11e880d5000d3a02ed0d,,f65a6d0f41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d6441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:50,,0,,1899-12-30T00:00:00,2018-05-01T03:10:50,3dbda8074ced11e880d5000d3a02ed0d,,f65a6ce441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53505d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:51,,0,,1899-12-30T00:00:00,2018-05-01T03:10:51,3dbda80a4ced11e880d5000d3a02ed0d,,f65a6d0941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d0c41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:53,,0,,1899-12-30T00:00:00,2018-05-01T03:10:53,3dbda80d4ced11e880d5000d3a02ed0d,,f65a6d6741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d6a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:54,,0,,1899-12-30T00:00:00,2018-05-01T03:10:54,3dbda8104ced11e880d5000d3a02ed0d,,f65a6d0f41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d1241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:56,,0,,1899-12-30T00:00:00,2018-05-01T03:10:56,3dbda8134ced11e880d5000d3a02ed0d,,f65a6d0f41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d9741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:57,,0,,1899-12-30T00:00:00,2018-05-01T03:10:57,3dbda8164ced11e880d5000d3a02ed0d,,f65a6d0f41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53506241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:00,,0,,1899-12-30T00:00:00,2018-05-01T03:18:00,3fbb68974cee11e880d5000d3a02ed0d,,262cf81241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf81441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:01,,0,,1899-12-30T00:00:00,2018-05-01T03:18:01,3fbb68994cee11e880d5000d3a02ed0d,,262cf81741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf81941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:02,,0,,1899-12-30T00:00:00,2018-05-01T03:18:02,3fbb689b4cee11e880d5000d3a02ed0d,,262cf81c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf81e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:03,,0,,1899-12-30T00:00:00,2018-05-01T03:18:03,3fbb689d4cee11e880d5000d3a02ed0d,,202b9dd941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf82541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:04,,0,,1899-12-30T00:00:00,2018-05-01T03:18:04,3fbb689f4cee11e880d5000d3a02ed0d,,262cf82841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf82a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:05,,0,,1899-12-30T00:00:00,2018-05-01T03:18:05,3fbb68a14cee11e880d5000d3a02ed0d,,202b9dd941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf82e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:06,,0,,1899-12-30T00:00:00,2018-05-01T03:18:06,3fbb68a34cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf83541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:07,,0,,1899-12-30T00:00:00,2018-05-01T03:18:07,3fbb68a54cee11e880d5000d3a02ed0d,,202b9dd941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf83a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:08,,0,,1899-12-30T00:00:00,2018-05-01T03:18:08,3fbb68a74cee11e880d5000d3a02ed0d,,262cf83d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf83f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:10:58,,0,,1899-12-30T00:00:00,2018-05-01T03:10:58,4472dac74ced11e880d5000d3a02ed0d,,f65a6d0f41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d1741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:00,,0,,1899-12-30T00:00:00,2018-05-01T03:11:00,4472daca4ced11e880d5000d3a02ed0d,,f65a6d3141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5cff41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:01,,0,,1899-12-30T00:00:00,2018-05-01T03:11:01,4472dacd4ced11e880d5000d3a02ed0d,,f65a6d1a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d1d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:03,,0,,1899-12-30T00:00:00,2018-05-01T03:11:03,4472dad04ced11e880d5000d3a02ed0d,,f65a6d3141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d9241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:04,,0,,1899-12-30T00:00:00,2018-05-01T03:11:04,4472dad34ced11e880d5000d3a02ed0d,,f65a6d1a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5d0341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:05,,0,,1899-12-30T00:00:00,2018-05-01T03:11:05,4472dad64ced11e880d5000d3a02ed0d,,f65a6d6d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d7041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:07,,0,,1899-12-30T00:00:00,2018-05-01T03:11:07,4472dad94ced11e880d5000d3a02ed0d,,f65a6d2041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d2341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:08,,0,,1899-12-30T00:00:00,2018-05-01T03:11:08,4472dadc4ced11e880d5000d3a02ed0d,,f65a6d2041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d2841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:11,,0,,1899-12-30T00:00:00,2018-05-01T03:18:11,462d9c844cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf86d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:12,,0,,1899-12-30T00:00:00,2018-05-01T03:18:12,462d9c864cee11e880d5000d3a02ed0d,,2c24582241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24582441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:13,,0,,1899-12-30T00:00:00,2018-05-01T03:18:13,462d9c884cee11e880d5000d3a02ed0d,,2c24582641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24582b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:14,,0,,1899-12-30T00:00:00,2018-05-01T03:18:14,462d9c8a4cee11e880d5000d3a02ed0d,,2c24582f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24583141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:16,,0,,1899-12-30T00:00:00,2018-05-01T03:18:16,462d9c8c4cee11e880d5000d3a02ed0d,,2c24583541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24583e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:16,,0,,1899-12-30T00:00:00,2018-05-01T03:18:16,462d9c8e4cee11e880d5000d3a02ed0d,,2c24584241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24584441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:17,,0,,1899-12-30T00:00:00,2018-05-01T03:18:17,462d9c904cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24584941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:18,,0,,1899-12-30T00:00:00,2018-05-01T03:18:18,462d9c924cee11e880d5000d3a02ed0d,,2c24584c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24584e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:19,,0,,1899-12-30T00:00:00,2018-05-01T03:18:19,462d9c944cee11e880d5000d3a02ed0d,,2c24585341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24585541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:20,,0,,1899-12-30T00:00:00,2018-05-01T03:18:20,462d9c964cee11e880d5000d3a02ed0d,,2c24585a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24585c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:10,,0,,1899-12-30T00:00:00,2018-05-01T03:11:10,4b25f1a34ced11e880d5000d3a02ed0d,,f65a6d5d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d7541a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:11,,0,,1899-12-30T00:00:00,2018-05-01T03:11:11,4b25f1a64ced11e880d5000d3a02ed0d,,f65a6d2b41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d2e41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:12,,0,,1899-12-30T00:00:00,2018-05-01T03:11:12,4b25f1a94ced11e880d5000d3a02ed0d,,f65a6d3141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d3441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:14,,0,,1899-12-30T00:00:00,2018-05-01T03:11:14,4b25f1ac4ced11e880d5000d3a02ed0d,,024c5c4b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5c5341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:15,,0,,1899-12-30T00:00:00,2018-05-01T03:11:15,4b25f1af4ced11e880d5000d3a02ed0d,,f65a6d7841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d7b41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:17,,0,,1899-12-30T00:00:00,2018-05-01T03:11:17,4b25f1b24ced11e880d5000d3a02ed0d,,f65a6d7e41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d8141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:18,,0,,1899-12-30T00:00:00,2018-05-01T03:11:18,4b25f1b54ced11e880d5000d3a02ed0d,,f65a6ceb41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d3941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:11:19,,0,,1899-12-30T00:00:00,2018-05-01T03:11:19,4b25f1b84ced11e880d5000d3a02ed0d,,f65a6d0141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d0441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:22,,0,,1899-12-30T00:00:00,2018-05-01T03:18:22,4ca1d75f4cee11e880d5000d3a02ed0d,,2c24586441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24586641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:23,,0,,1899-12-30T00:00:00,2018-05-01T03:18:23,4ca1d7614cee11e880d5000d3a02ed0d,,2c24587541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24587941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:24,,0,,1899-12-30T00:00:00,2018-05-01T03:18:24,4ca1d7634cee11e880d5000d3a02ed0d,,2c24587541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24587d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:25,,0,,1899-12-30T00:00:00,2018-05-01T03:18:25,4ca1d7654cee11e880d5000d3a02ed0d,,2c24587a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24588141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:26,,0,,1899-12-30T00:00:00,2018-05-01T03:18:26,4ca1d7674cee11e880d5000d3a02ed0d,,2c24587a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24588541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:27,,0,,1899-12-30T00:00:00,2018-05-01T03:18:27,4ca1d7694cee11e880d5000d3a02ed0d,,2c24587a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24588941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:28,,0,,1899-12-30T00:00:00,2018-05-01T03:18:28,4ca1d76b4cee11e880d5000d3a02ed0d,,2c24587a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24588c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:30,,0,,1899-12-30T00:00:00,2018-05-01T03:18:30,4ca1d76d4cee11e880d5000d3a02ed0d,,2c24587a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c24589f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:18:31,,0,,1899-12-30T00:00:00,2018-05-01T03:18:31,4ca1d76f4cee11e880d5000d3a02ed0d,,2c24587a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2c2458a341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
