@DESCRIPTION,@TEMPLATE,@VALIDATED,@DATEVALIDATED,@WHENUPDATED,@TYPE,@WHENCREATED,@ALLOWAUTOMATICDELETION,@UNIQUEIDENTIFIER,@NAME,@EXPORTFLAG,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:46,,2021-07-22T18:04:46,0,466f0056eb1711eb8103000d3a02ed0d,,0,f65a6d5641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1d4ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:46,,2021-07-22T18:04:46,0,466f0058eb1711eb8103000d3a02ed0d,,0,f65a6d6041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c23ead0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:46,,2021-07-22T18:04:46,0,466f005aeb1711eb8103000d3a02ed0d,,0,f65a6d5a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1d4ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:46,,2021-07-22T18:04:46,0,466f005ceb1711eb8103000d3a02ed0d,,0,f65a6d6441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1d4ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:46,,2021-07-22T18:04:46,0,466f005eeb1711eb8103000d3a02ed0d,,0,fc53505d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c263ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:46,,2021-07-22T18:04:46,0,466f0060eb1711eb8103000d3a02ed0d,,0,f65a6d0c41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,1bbef672ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:46,,2021-07-22T18:04:46,0,466f0062eb1711eb8103000d3a02ed0d,,0,f65a6d0c41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1d4ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:46,,2021-07-22T18:04:46,0,466f0064eb1711eb8103000d3a02ed0d,,0,f65a6d6a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,1bbef663ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:46,,2021-07-22T18:04:46,0,466f0066eb1711eb8103000d3a02ed0d,,0,f65a6d6a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1d4ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:46,,2021-07-22T18:04:46,0,466f0068eb1711eb8103000d3a02ed0d,,0,f65a6d1241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1d4ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:46,,2021-07-22T18:04:46,0,466f006aeb1711eb8103000d3a02ed0d,,0,f65a6d9741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1d4ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:47,,2021-07-22T18:04:47,0,466f006ceb1711eb8103000d3a02ed0d,,0,fc53506241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1d4ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:47,,2021-07-22T18:04:47,0,466f006deb1711eb8103000d3a02ed0d,,0,fc53506241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c209ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:47,,2021-07-22T18:04:47,0,466f006feb1711eb8103000d3a02ed0d,,0,f65a6d1741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1d4ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:47,,2021-07-22T18:04:47,0,466f0071eb1711eb8103000d3a02ed0d,,0,024c5cff41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,1bbef672ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:47,,2021-07-22T18:04:47,0,466f0072eb1711eb8103000d3a02ed0d,,0,024c5cff41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd36cad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:47,,2021-07-22T18:04:47,0,466f0074eb1711eb8103000d3a02ed0d,,0,f65a6d1d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1d4ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:47,,2021-07-22T18:04:47,0,466f0076eb1711eb8103000d3a02ed0d,,0,f65a6d9241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c65502ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:47,,2021-07-22T18:04:47,0,466f0077eb1711eb8103000d3a02ed0d,,0,f65a6d9241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd36cad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:47,,2021-07-22T18:04:47,0,466f0079eb1711eb8103000d3a02ed0d,,0,024c5d0341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,1bbef672ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:47,,2021-07-22T18:04:47,0,466f007beb1711eb8103000d3a02ed0d,,0,024c5d0341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1d4ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:47,,2021-07-22T18:04:47,0,466f007deb1711eb8103000d3a02ed0d,,0,f65a6d7041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,1bbef649ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:47,,2021-07-22T18:04:47,0,4c716e14eb1711eb8103000d3a02ed0d,,0,f65a6d7041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,1bbef72aad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:48,,2021-07-22T18:04:48,0,4c716e16eb1711eb8103000d3a02ed0d,,0,f65a6d2341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c222ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:48,,2021-07-22T18:04:48,0,4c716e18eb1711eb8103000d3a02ed0d,,0,f65a6d2341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c654dbea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:48,,2021-07-22T18:04:48,0,4c716e1aeb1711eb8103000d3a02ed0d,,0,f65a6d2841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c222ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:48,,2021-07-22T18:04:48,0,4c716e1ceb1711eb8103000d3a02ed0d,,0,f65a6d2841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c654dbea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:48,,2021-07-22T18:04:48,0,4c716e1eeb1711eb8103000d3a02ed0d,,0,f65a6d7541a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c23ead0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:48,,2021-07-22T18:04:48,0,4c716e20eb1711eb8103000d3a02ed0d,,0,f65a6d2e41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,1bbef672ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:48,,2021-07-22T18:04:48,0,4c716e22eb1711eb8103000d3a02ed0d,,0,f65a6d3441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,1bbef672ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:48,,2021-07-22T18:04:48,0,4c716e23eb1711eb8103000d3a02ed0d,,0,f65a6d3441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd36cad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:48,,2021-07-22T18:04:48,0,4c716e25eb1711eb8103000d3a02ed0d,,0,024c5c5341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd3b7ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:48,,2021-07-22T18:04:48,0,4c716e27eb1711eb8103000d3a02ed0d,,0,f65a6d7b41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c6550cea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:48,,2021-07-22T18:04:48,0,4c716e28eb1711eb8103000d3a02ed0d,,0,f65a6d7b41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd36cad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:48,,2021-07-22T18:04:48,0,4c716e2aeb1711eb8103000d3a02ed0d,,0,f65a6d8141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1d4ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:48,,2021-07-22T18:04:48,0,4c716e2ceb1711eb8103000d3a02ed0d,,0,f65a6d3941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1b6ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:49,,2021-07-22T18:04:49,0,4c716e2eeb1711eb8103000d3a02ed0d,,0,f65a6d0441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c65512ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:49,,2021-07-22T18:04:49,0,4c716e30eb1711eb8103000d3a02ed0d,,0,024c5ca241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c65514ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:49,,2021-07-22T18:04:49,0,4c716e31eb1711eb8103000d3a02ed0d,,0,024c5ca241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd36cad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:49,,2021-07-22T18:04:49,0,4c716e33eb1711eb8103000d3a02ed0d,,0,024c5ca741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c65514ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:49,,2021-07-22T18:04:49,0,4c716e34eb1711eb8103000d3a02ed0d,,0,024c5ca741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,27afd36cad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:49,,2021-07-22T18:04:49,0,4c716e36eb1711eb8103000d3a02ed0d,,0,024c5c5941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c654f5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:49,,2021-07-22T18:04:49,0,4c716e38eb1711eb8103000d3a02ed0d,,0,f65a6cf441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1b6ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:49,,2021-07-22T18:04:49,0,4c716e39eb1711eb8103000d3a02ed0d,,0,f65a6cf441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c65518ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:49,,2021-07-22T18:04:49,0,4c716e3beb1711eb8103000d3a02ed0d,,0,f65a6cfa41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,21b5c1b6ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:49,,2021-07-22T18:04:49,0,4c716e3ceb1711eb8103000d3a02ed0d,,0,f65a6cfa41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c65518ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:49,,2021-07-22T18:04:49,0,4c716e3eeb1711eb8103000d3a02ed0d,,0,024c5d2941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c6551cea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:49,,2021-07-22T18:04:49,0,4c716e40eb1711eb8103000d3a02ed0d,,0,024c5d2e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c6551fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:50,,2021-07-22T18:04:50,0,4c716e42eb1711eb8103000d3a02ed0d,,0,024c5d3541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c6551cea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:50,,2021-07-22T18:04:50,0,4c716e44eb1711eb8103000d3a02ed0d,,0,0847631c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c6551fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:50,,2021-07-22T18:04:50,0,4c716e46eb1711eb8103000d3a02ed0d,,0,0847631f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c6551fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:50,,2021-07-22T18:04:50,0,4c716e48eb1711eb8103000d3a02ed0d,,0,0847632341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c6551fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:50,,2021-07-22T18:04:50,0,4c716e49eb1711eb8103000d3a02ed0d,,0,0847632341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c6551cea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:50,,2021-07-22T18:04:50,0,4c716e4beb1711eb8103000d3a02ed0d,,0,0847632841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c6551fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:50,,2021-07-22T18:04:50,0,4c716e4deb1711eb8103000d3a02ed0d,,0,0847632c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,01c6551fea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:50,,2021-07-22T18:04:50,0,4c716e4feb1711eb8103000d3a02ed0d,,0,0847633241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c3ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:50,,2021-07-22T18:04:50,0,4c716e50eb1711eb8103000d3a02ed0d,,0,0847633241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:50,,2021-07-22T18:04:50,0,4c716e52eb1711eb8103000d3a02ed0d,,0,0847633541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c3ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:50,,2021-07-22T18:04:50,0,4c716e53eb1711eb8103000d3a02ed0d,,0,0847633541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:50,,2021-07-22T18:04:50,0,4c716e55eb1711eb8103000d3a02ed0d,,0,0847633941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c3ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:50,,2021-07-22T18:04:50,0,4c716e56eb1711eb8103000d3a02ed0d,,0,0847633941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:51,,2021-07-22T18:04:51,0,4c716e58eb1711eb8103000d3a02ed0d,,0,0847633d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c3ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:51,,2021-07-22T18:04:51,0,4c716e59eb1711eb8103000d3a02ed0d,,0,0847633d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:51,,2021-07-22T18:04:51,0,4c716e5beb1711eb8103000d3a02ed0d,,0,0847634141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c3ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:51,,2021-07-22T18:04:51,0,4c716e5ceb1711eb8103000d3a02ed0d,,0,0847634141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:51,,2021-07-22T18:04:51,0,4c716e5eeb1711eb8103000d3a02ed0d,,0,0847634541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:51,,2021-07-22T18:04:51,0,4c716e60eb1711eb8103000d3a02ed0d,,0,0847634941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:51,,2021-07-22T18:04:51,0,4c716e62eb1711eb8103000d3a02ed0d,,0,0847634d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:51,,2021-07-22T18:04:51,0,4c716e64eb1711eb8103000d3a02ed0d,,0,0847635141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:51,,2021-07-22T18:04:51,0,4c716e66eb1711eb8103000d3a02ed0d,,0,0847635541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:51,,2021-07-22T18:04:51,0,4c716e68eb1711eb8103000d3a02ed0d,,0,0847635941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:51,,2021-07-22T18:04:51,0,4c716e6aeb1711eb8103000d3a02ed0d,,0,0847635d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:52,,2021-07-22T18:04:52,0,4c716e6ceb1711eb8103000d3a02ed0d,,0,0847636141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:52,,2021-07-22T18:04:52,0,4c716e6eeb1711eb8103000d3a02ed0d,,0,0847636541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:52,,2021-07-22T18:04:52,0,4c716e70eb1711eb8103000d3a02ed0d,,0,0847636941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:52,,2021-07-22T18:04:52,0,4c716e72eb1711eb8103000d3a02ed0d,,0,0847636d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:52,,2021-07-22T18:04:52,0,4c716e74eb1711eb8103000d3a02ed0d,,0,0847637141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:52,,2021-07-22T18:04:52,0,4c716e76eb1711eb8103000d3a02ed0d,,0,0847637541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3c5ea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,0,0,1899-12-30T00:00:00,2021-07-22T18:04:52,,2021-07-22T18:04:52,0,4c716e78eb1711eb8103000d3a02ed0d,,0,0847637a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,07bed3eeea3011eb8103000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
