@ALLOWAUTOMATICDELETION,@DESCRIPTION,@UNIQUEIDENTIFIER,@EXPORTFLAG,@WHENCREATED,@WHENUPDATED,@NAME,@DATEVALIDATED,@TEMPLATE,@VALIDATED,@TYPE,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,,f2b7bbc46f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:25,2022-01-06T17:13:25,,1899-12-30T00:00:00,0,0,,e76ac5c52e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,2cf061ff5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbc56f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,e76ac5c82e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,2cf061ff5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbc66f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,e76ac5cb2e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,2cf061ff5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbc76f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e018f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbc86f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e01bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbc96f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e01ef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbca6f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e021f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbcb6f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e064f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbcc6f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e067f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbcd6f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e06af4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbce6f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e06df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbcf6f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e070f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbd06f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e073f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbd16f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e076f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbd26f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e079f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbd36f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e07cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbd46f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:26,2022-01-06T17:13:26,,1899-12-30T00:00:00,0,0,,5f91e07ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbd56f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:27,2022-01-06T17:13:27,,1899-12-30T00:00:00,0,0,,5f91e082f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbd66f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:27,2022-01-06T17:13:27,,1899-12-30T00:00:00,0,0,,caf7cb08283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,2cf062b45dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbd76f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:27,2022-01-06T17:13:27,,1899-12-30T00:00:00,0,0,,5e5bdfb94f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,2cf062de5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbd86f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:27,2022-01-06T17:13:27,,1899-12-30T00:00:00,0,0,,5e5bdfbc4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,2cf062e15dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbd96f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:27,2022-01-06T17:13:27,,1899-12-30T00:00:00,0,0,,5e5bdfbf4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,2cf062db5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbda6f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:27,2022-01-06T17:13:27,,1899-12-30T00:00:00,0,0,,5e5bdfc24f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,2cf062de5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbdb6f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:27,2022-01-06T17:13:27,,1899-12-30T00:00:00,0,0,,5e5bdfd44f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,2cf062db5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,f2b7bbdc6f1311ec8109000d3a02ed0d,0,2022-01-06T17:13:27,2022-01-06T17:13:27,,1899-12-30T00:00:00,0,0,,5e5bdfdd4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,2cf062cc5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
