@TEMPLATE,@UNIQUEIDENTIFIER,@WHENUPDATED,@TYPE,@WHENCREATED,@VALIDATED,@ALLOWAUTOMATICDELETION,@DATEVALIDATED,@EXPORTFLAG,@NAME,@DESCRIPTION,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,57f97f7747ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,2ca1cdc6218c11df9556001de065480b,TAMAPPLICATION,d2e167c4218b11df9556001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f7947ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,d02678a62f1d11dc87db00059a3c7800,TAMAPPLICATION,324578e10edf11dc87b800059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f7a47ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,44cf8fd2166e11ddad71001e378839ac,TAMAPPLICATION,324578e10edf11dc87b800059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f7b47ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,44cf8fd0166e11ddad71001e378839ac,TAMAPPLICATION,324578e10edf11dc87b800059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f7d47ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,cfd9f1962f1f11dc87db00059a3c7800,TAMAPPLICATION,324578e10edf11dc87b800059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f7e47ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,911c7d5013d811ddad71001e378839ac,TAMAPPLICATION,3b5bc7f113d711ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f7f47ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,911c7d5113d811ddad71001e378839ac,TAMAPPLICATION,3b5bc7f113d711ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8047ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,911c7d5213d811ddad71001e378839ac,TAMAPPLICATION,3b5bc7f113d711ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8147ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,911c7d5313d811ddad71001e378839ac,TAMAPPLICATION,3b5bc7f113d711ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8247ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,cb1b5a2513a211ddad71001e378839ac,TAMAPPLICATION,2eda2ea002fe11dc878f00059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8347ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,cb1b5a2613a211ddad71001e378839ac,TAMAPPLICATION,2eda2ea002fe11dc878f00059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8447ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,cb1b5a2713a211ddad71001e378839ac,TAMAPPLICATION,2eda2ea002fe11dc878f00059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8647ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,3f09598502ff11dc878f00059a3c7800,TAMAPPLICATION,cb1b5a2213a211ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8747ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,3da3178a12b611dc87b800059a3c7800,TAMAPPLICATION,cb1b5a2213a211ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8847ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,467a59c802ff11dc878f00059a3c7800,TAMAPPLICATION,cb1b5a2213a211ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8947ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,cb1b5a2013a211ddad71001e378839ac,TAMAPPLICATION,ead885f202fd11dc878f00059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8a47ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,cb1b5a2113a211ddad71001e378839ac,TAMAPPLICATION,ead885f202fd11dc878f00059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8b47ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,e3563f61139811ddad71001e378839ac,TAMAPPLICATION,e3563f60139811ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8c47ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,e3563f62139811ddad71001e378839ac,TAMAPPLICATION,e3563f60139811ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8d47ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,e3563f63139811ddad71001e378839ac,TAMAPPLICATION,e3563f60139811ddad71001e378839ac,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8e47ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,a596a7b8c07d11dc88fc00059a3c7800,TAMAPPLICATION,e1ba9d0f39d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f8f47ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,5b3ce786c07d11dc88fc00059a3c7800,TAMAPPLICATION,e1ba9d0f39d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f9047ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,31a93f84c07d11dc88fc00059a3c7800,TAMAPPLICATION,e1ba9d0f39d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f9147ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,1cb2376c200311dc87c600059a3c7800,TAMAPPLICATION,e1ba9d1039d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,57f97f9247ff11df8c200026b9bf6441,2010-04-14T15:53:07,,2010-04-14T15:53:07,0,-1,1899-12-30T00:00:00,0,,,6cb9a3b3030411dc878f00059a3c7800,TAMAPPLICATION,e1ba9d0639d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,583353361eb411e0b75a002564cb911c,2011-01-12T20:27:55,,2011-01-12T20:27:55,0,-1,1899-12-30T00:00:00,0,,,0ff14a120e1911e0bc42002564cb911c,TAMAPPLICATION,9948a9c60e0b11e0bc42002564cb911c,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,583353371eb411e0b75a002564cb911c,2011-01-12T20:27:55,,2011-01-12T20:27:55,0,-1,1899-12-30T00:00:00,0,,,6fa730bb0e1011e0bc42002564cb911c,TAMAPPLICATION,9948a9c60e0b11e0bc42002564cb911c,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,583353381eb411e0b75a002564cb911c,2011-01-12T20:27:55,,2011-01-12T20:27:55,0,-1,1899-12-30T00:00:00,0,,,0bf8a9100e0e11e0bc42002564cb911c,TAMAPPLICATION,9948a9c60e0b11e0bc42002564cb911c,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,583353391eb411e0b75a002564cb911c,2011-01-12T20:27:55,,2011-01-12T20:27:55,0,-1,1899-12-30T00:00:00,0,,,eb40efed0e0d11e0bc42002564cb911c,TAMAPPLICATION,9948a9c60e0b11e0bc42002564cb911c,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,5833533a1eb411e0b75a002564cb911c,2011-01-12T20:27:55,,2011-01-12T20:27:55,0,-1,1899-12-30T00:00:00,0,,,a9c680fb0e0d11e0bc42002564cb911c,TAMAPPLICATION,9948a9c60e0b11e0bc42002564cb911c,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,592aced9b0a011e2a792002590713bc0,2013-04-29T01:42:32,,2013-04-29T01:42:32,0,0,1899-12-30T00:00:00,0,,,1823d35f0e1e11e0bc42002564cb911c,TAMAPPLICATION,ea8a0e860e1c11e0bc42002564cb911c,TAMAPPLICATION,6,6,6,,,
0,592acedbb0a011e2a792002590713bc0,2013-04-29T01:42:33,,2013-04-29T01:42:33,0,0,1899-12-30T00:00:00,0,,,e45e0bde0e1d11e0bc42002564cb911c,TAMAPPLICATION,ea8a0e860e1c11e0bc42002564cb911c,TAMAPPLICATION,6,6,6,,,
0,592aceddb0a011e2a792002590713bc0,2013-04-29T01:42:34,,2013-04-29T01:42:34,0,0,1899-12-30T00:00:00,0,,,5e6e04d90e1e11e0bc42002564cb911c,TAMAPPLICATION,ea8a0e860e1c11e0bc42002564cb911c,TAMAPPLICATION,6,6,6,,,
0,59912562189711e28fd0f04da23a38c8,2012-10-17T14:15:01,,2012-10-17T14:15:01,0,0,1899-12-30T00:00:00,0,,,7da5d8ed0ee011dc87b800059a3c7800,TAMAPPLICATION,44cf8fd0166e11ddad71001e378839ac,TAMAPPLICATION,,,,DFREED,DFREED,DFREED
0,5be967088c7d11e5bf18002590713bc0,2015-11-16T10:16:16,,2015-11-16T10:16:16,0,-1,1899-12-30T00:00:00,0,,,de7b610c0fb411dc87b800059a3c7800,TAMAPPLICATION,e1ba9cfb39d811db9075004096a6c0fb,TAMAPPLICATION,8,8,8,,,
0,5be967098c7d11e5bf18002590713bc0,2015-11-16T10:16:16,,2015-11-16T10:16:16,0,-1,1899-12-30T00:00:00,0,,,8cfcaf700fb411dc87b800059a3c7800,TAMAPPLICATION,e1ba9cfb39d811db9075004096a6c0fb,TAMAPPLICATION,8,8,8,,,
0,5be9670a8c7d11e5bf18002590713bc0,2015-11-16T10:16:16,,2015-11-16T10:16:16,0,-1,1899-12-30T00:00:00,0,,,de7b610c0fb411dc87b800059a3c7800,TAMAPPLICATION,8cfcaf700fb411dc87b800059a3c7800,TAMAPPLICATION,8,8,8,,,
0,5e9cf6aeb0ad11e2a792002590713bc0,2013-04-29T03:15:52,,2013-04-29T03:15:52,0,0,1899-12-30T00:00:00,0,,,486bea10166611ddad71001e378839ac,TAMAPPLICATION,4fd45d2a1b3811dc87c600059a3c7800,TAMAPPLICATION,6,6,6,,,
0,6053b7a42f3311eb80f9000d3a02ed0d,2020-11-25T15:32:08,,2020-11-25T15:32:08,0,0,1899-12-30T00:00:00,0,,,e8ba70762e3111eb80f9000d3a02ed0d,TAMAPPLICATION,eee68cf2a19411ea80f0000d3a02ed0d,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
0,6053b7a92f3311eb80f9000d3a02ed0d,2020-11-25T15:32:10,,2020-11-25T15:32:10,0,0,1899-12-30T00:00:00,0,,,e8ba70842e3111eb80f9000d3a02ed0d,TAMAPPLICATION,e8ba707d2e3111eb80f9000d3a02ed0d,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
0,6053b7ad2f3311eb80f9000d3a02ed0d,2020-11-25T15:32:10,,2020-11-25T15:32:10,0,0,1899-12-30T00:00:00,0,,,e8ba70872e3111eb80f9000d3a02ed0d,TAMAPPLICATION,e8ba707d2e3111eb80f9000d3a02ed0d,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
0,6053b7b32f3311eb80f9000d3a02ed0d,2020-11-25T15:32:12,,2020-11-25T15:32:12,0,0,1899-12-30T00:00:00,0,,,e8ba70982e3111eb80f9000d3a02ed0d,TAMAPPLICATION,e8ba707d2e3111eb80f9000d3a02ed0d,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
0,6053b7b82f3311eb80f9000d3a02ed0d,2020-11-25T15:32:14,,2020-11-25T15:32:14,0,0,1899-12-30T00:00:00,0,,,e8ba709d2e3111eb80f9000d3a02ed0d,TAMAPPLICATION,e8ba707d2e3111eb80f9000d3a02ed0d,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
0,6082ad4fa5f111e2aea95c260a653b0e,2013-04-15T11:24:33,,2013-04-15T11:24:33,0,0,1899-12-30T00:00:00,0,,,84a7862fa5ef11e2aea95c260a653b0e,TAMAPPLICATION,c1370a0fa5e711e2aea95c260a653b0e,TAMAPPLICATION,,,,DFREED,DFREED,DFREED
0,6082ad50a5f111e2aea95c260a653b0e,2013-04-15T11:24:34,,2013-04-15T11:24:34,0,0,1899-12-30T00:00:00,0,,,0a0c8a9fa5f011e2aea95c260a653b0e,TAMAPPLICATION,c1370a0fa5e711e2aea95c260a653b0e,TAMAPPLICATION,,,,DFREED,DFREED,DFREED
0,6082ad51a5f111e2aea95c260a653b0e,2013-04-15T11:24:35,,2013-04-15T11:24:35,0,0,1899-12-30T00:00:00,0,,,4a746d0fa5f011e2aea95c260a653b0e,TAMAPPLICATION,c1370a0fa5e711e2aea95c260a653b0e,TAMAPPLICATION,,,,DFREED,DFREED,DFREED
0,6082ad52a5f111e2aea95c260a653b0e,2013-04-15T11:24:35,,2013-04-15T11:24:35,0,0,1899-12-30T00:00:00,0,,,7042ec5fa5f011e2aea95c260a653b0e,TAMAPPLICATION,c1370a0fa5e711e2aea95c260a653b0e,TAMAPPLICATION,,,,DFREED,DFREED,DFREED
0,737551dde40d11e780d1000d3a02ed0d,2017-12-18T16:06:49,,2017-12-18T16:06:49,0,0,1899-12-30T00:00:00,0,,,b3b0078b153911ddad71001e378839ac,TAMAPPLICATION,021edeb014d511ddad71001e378839ac,TAMAPPLICATION,,,,DFREED,DFREED,DFREED
0,74630e7f52bd11e780ca000d3a02ed0d,2017-06-16T17:58:53,,2017-06-16T17:58:53,0,0,1899-12-30T00:00:00,0,,,74630e8052bd11e780ca000d3a02ed0d,TAMAPPLICATION,e1ba9d1839d811db9075004096a6c0fb,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
0,7901581c16db11e2b75d002564cb911c,2012-10-15T09:17:43,,2012-10-15T09:17:43,0,0,1899-12-30T00:00:00,0,,,b678f701147611e28835f04da23a38c8,TAMAPPLICATION,40948ee8147611e28835f04da23a38c8,TAMAPPLICATION,8,8,8,,,
0,7a09d17f8c7d11e5bf18002590713bc0,2015-11-16T10:17:06,,2015-11-16T10:17:06,0,-1,1899-12-30T00:00:00,0,,,b82730137bfc11dc887800059a3c7800,TAMAPPLICATION,e1ba9cfb39d811db9075004096a6c0fb,TAMAPPLICATION,8,8,8,,,
0,7be0fd1bb0af11e2a792002590713bc0,2013-04-29T03:30:53,,2013-04-29T03:30:53,0,0,1899-12-30T00:00:00,0,,,8d13cbd0306111df955c001de065480b,TAMAPPLICATION,6564407e219811df9556001de065480b,TAMAPPLICATION,6,6,6,,,
0,7be0fd1db0af11e2a792002590713bc0,2013-04-29T03:30:54,,2013-04-29T03:30:54,0,0,1899-12-30T00:00:00,0,,,a92ce27a306111df955c001de065480b,TAMAPPLICATION,6564407e219811df9556001de065480b,TAMAPPLICATION,6,6,6,,,
0,7be0fd1fb0af11e2a792002590713bc0,2013-04-29T03:30:55,,2013-04-29T03:30:55,0,0,1899-12-30T00:00:00,0,,,f0946fe8306111df955c001de065480b,TAMAPPLICATION,6564407e219811df9556001de065480b,TAMAPPLICATION,6,6,6,,,
0,7be0fd21b0af11e2a792002590713bc0,2013-04-29T03:30:56,,2013-04-29T03:30:56,0,0,1899-12-30T00:00:00,0,,,a17fd10a306011df955c001de065480b,TAMAPPLICATION,6564407e219811df9556001de065480b,TAMAPPLICATION,6,6,6,,,
0,8095fbc96ab211e2a792002590713bc0,2013-01-30T01:56:08,,2013-01-30T01:56:08,0,-1,1899-12-30T00:00:00,0,,,4982f00d63b811e1aa36002564cb911c,TAMAPPLICATION,2eda2ea002fe11dc878f00059a3c7800,TAMAPPLICATION,6,6,6,,,
0,8246f98447ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,4fb1208647dc11df8c200026b9bf6441,TAMAPPLICATION,0aa83fe847d811df8c200026b9bf6441,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f98547ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,1d9517a047dc11df8c200026b9bf6441,TAMAPPLICATION,0aa83fe847d811df8c200026b9bf6441,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f98647ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,fb5a625247db11df8c200026b9bf6441,TAMAPPLICATION,0aa83fe847d811df8c200026b9bf6441,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f98747ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,d517350547db11df8c200026b9bf6441,TAMAPPLICATION,0aa83fe847d811df8c200026b9bf6441,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f98847ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,258bca7d474211df8c200026b9bf6441,TAMAPPLICATION,e1ba9d1b39d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f98947ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,06e6574d474211df8c200026b9bf6441,TAMAPPLICATION,e1ba9d1b39d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f98a47ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,36f7259f474111df8c200026b9bf6441,TAMAPPLICATION,e1ba9d1b39d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f98b47ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,8992e9ee472211df8c200026b9bf6441,TAMAPPLICATION,e1ba9d1839d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f98c47ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,6e3979c9472211df8c200026b9bf6441,TAMAPPLICATION,e1ba9d1839d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f98d47ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,4ce445d7472211df8c200026b9bf6441,TAMAPPLICATION,e1ba9d1839d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f98e47ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,1405f1ec472211df8c200026b9bf6441,TAMAPPLICATION,e1ba9d1839d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f98f47ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,b8243e92472111df8c200026b9bf6441,TAMAPPLICATION,e1ba9d1839d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f99047ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,6f39199d472111df8c200026b9bf6441,TAMAPPLICATION,e1ba9d1839d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f99147ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,03353f562df111df9559001de065480b,TAMAPPLICATION,1e9a06622dee11df9559001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f99247ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,c8ed03422df011df9559001de065480b,TAMAPPLICATION,1e9a06622dee11df9559001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f99347ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,9942bff62df011df9559001de065480b,TAMAPPLICATION,1e9a06622dee11df9559001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f99447ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,6ad7f7c62df011df9559001de065480b,TAMAPPLICATION,1e9a06622dee11df9559001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f99547ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,bf3cf5e22def11df9559001de065480b,TAMAPPLICATION,1e9a06622dee11df9559001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f99647ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,5ddbe9f22def11df9559001de065480b,TAMAPPLICATION,1e9a06622dee11df9559001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f99747ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,2bfa36fa2def11df9559001de065480b,TAMAPPLICATION,1e9a06622dee11df9559001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f99847ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,e65a0ab22dee11df9559001de065480b,TAMAPPLICATION,1e9a06622dee11df9559001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f99947ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,af5dcf122dee11df9559001de065480b,TAMAPPLICATION,1e9a06622dee11df9559001de065480b,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f99a47ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,90c2a15c224c11df9556001de065480b,TAMAPPLICATION,e1ba9d1339d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f99b47ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,53bcf22c224b11df9556001de065480b,TAMAPPLICATION,e1ba9d1339d811db9075004096a6c0fb,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f99f47ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,e1ba9d1539d811db9075004096a6c0fb,TAMAPPLICATION,413ab8390edf11dc87b800059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f9a047ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,3ecb6681163811ddad71001e378839ac,TAMAPPLICATION,413ab8390edf11dc87b800059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,8246f9a147ff11df8c200026b9bf6441,2010-04-14T15:54:18,,2010-04-14T15:54:18,0,-1,1899-12-30T00:00:00,0,,,9a6123e9827111dc887d00059a3c7800,TAMAPPLICATION,413ab8390edf11dc87b800059a3c7800,TAMAPPLICATION,,,,ADMIN,ADMIN,ADMIN
0,851c1a318ecd11e5bf18002590713bc0,2015-11-19T08:55:10,,2015-11-19T08:55:10,0,0,1899-12-30T00:00:00,0,,,f4c5333c8ecc11e5bf18002590713bc0,TAMAPPLICATION,f5528d728ecb11e5bf18002590713bc0,TAMAPPLICATION,8,8,8,,,
0,8afbc2c416dd11e2b75d002564cb911c,2012-10-15T09:32:32,,2012-10-15T09:32:32,0,0,1899-12-30T00:00:00,0,,,bebd53cf147611e28835f04da23a38c8,TAMAPPLICATION,40948ee8147611e28835f04da23a38c8,TAMAPPLICATION,8,8,8,,,
0,8afbc2c516dd11e2b75d002564cb911c,2012-10-15T09:32:39,,2012-10-15T09:32:39,0,0,1899-12-30T00:00:00,0,,,c7be4c9f147611e28835f04da23a38c8,TAMAPPLICATION,40948ee8147611e28835f04da23a38c8,TAMAPPLICATION,8,8,8,,,
0,9135d264b0a111e2a792002590713bc0,2013-04-29T01:51:16,,2013-04-29T01:51:16,0,0,1899-12-30T00:00:00,0,,,27b34a6b0ea111e0bc42002564cb911c,TAMAPPLICATION,b4beed720e2411e0bc42002564cb911c,TAMAPPLICATION,6,6,6,,,
0,9135d266b0a111e2a792002590713bc0,2013-04-29T01:51:17,,2013-04-29T01:51:17,0,0,1899-12-30T00:00:00,0,,,4bd404e70ea111e0bc42002564cb911c,TAMAPPLICATION,b4beed720e2411e0bc42002564cb911c,TAMAPPLICATION,6,6,6,,,
