@TEMPLATE,@TYPE,@ALLOWAUTOMATICDELETION,@DATEVALIDATED,@UNIQUEIDENTIFIER,@DESCRIPTION,@WHENCREATED,@NAME,@VALIDATED,@EXPORTFLAG,@WHENUPDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,,0,1899-12-30T00:00:00,4c716e8eeb1711eb8103000d3a02ed0d,,2021-07-22T18:04:53,,0,0,2021-07-22T18:04:53,084763b141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e90eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:53,,0,0,2021-07-22T18:04:53,084763b141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e92eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:53,,0,0,2021-07-22T18:04:53,084763b541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e94eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:53,,0,0,2021-07-22T18:04:53,084763ba41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e96eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:53,,0,0,2021-07-22T18:04:53,084763bf41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e98eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:54,,0,0,2021-07-22T18:04:54,084763c441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e9aeb1711eb8103000d3a02ed0d,,2021-07-22T18:04:54,,0,0,2021-07-22T18:04:54,084763c941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e9ceb1711eb8103000d3a02ed0d,,2021-07-22T18:04:54,,0,0,2021-07-22T18:04:54,084763cd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e9eeb1711eb8103000d3a02ed0d,,2021-07-22T18:04:54,,0,0,2021-07-22T18:04:54,084763d241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716ea0eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:54,,0,0,2021-07-22T18:04:54,084763d641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716ea2eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:54,,0,0,2021-07-22T18:04:54,084763da41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716ea4eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:54,,0,0,2021-07-22T18:04:54,084763e141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716ea6eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:54,,0,0,2021-07-22T18:04:54,084763e641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716ea8eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:54,,0,0,2021-07-22T18:04:54,084763ea41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
