@TEMPLATE,@NAME,@TYPE,@ALLOWAUTOMATICDELETION,@DESCRIPTION,@WHENUPDATED,@WHENCREATED,@VALIDATED,@DATEVALIDATED,@UNIQUEIDENTIFIER,@EXPORTFLAG,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,,,0,,2018-05-01T03:17:25,2018-05-01T03:17:25,0,1899-12-30T00:00:00,26f0ad434cee11e880d5000d3a02ed0d,0,262cf75341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf75741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:26,2018-05-01T03:17:26,0,1899-12-30T00:00:00,26f0ad454cee11e880d5000d3a02ed0d,0,262cf75841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf75c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:27,2018-05-01T03:17:27,0,1899-12-30T00:00:00,26f0ad474cee11e880d5000d3a02ed0d,0,262cf75d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf76041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:28,2018-05-01T03:17:28,0,1899-12-30T00:00:00,26f0ad494cee11e880d5000d3a02ed0d,0,262cf76141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf76541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:13,2018-05-01T03:10:13,0,1899-12-30T00:00:00,298f4a1e4ced11e880d5000d3a02ed0d,0,fc53510241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53510741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:15,2018-05-01T03:10:15,0,1899-12-30T00:00:00,298f4a214ced11e880d5000d3a02ed0d,0,fc53509641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53509a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:16,2018-05-01T03:10:16,0,1899-12-30T00:00:00,298f4a244ced11e880d5000d3a02ed0d,0,fc53509b41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350a041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:17,2018-05-01T03:10:17,0,1899-12-30T00:00:00,298f4a274ced11e880d5000d3a02ed0d,0,024c5cbf41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5cc341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:19,2018-05-01T03:10:19,0,1899-12-30T00:00:00,298f4a2a4ced11e880d5000d3a02ed0d,0,fc5350b141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350b641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:20,2018-05-01T03:10:20,0,1899-12-30T00:00:00,298f4a2d4ced11e880d5000d3a02ed0d,0,fc5350b741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350bc41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:22,2018-05-01T03:10:22,0,1899-12-30T00:00:00,298f4a304ced11e880d5000d3a02ed0d,0,fc53506941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350c041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:23,2018-05-01T03:10:23,0,1899-12-30T00:00:00,298f4a334ced11e880d5000d3a02ed0d,0,fc5350e441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350e841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:29,2018-05-01T03:17:29,0,1899-12-30T00:00:00,2d189e994cee11e880d5000d3a02ed0d,0,262cf76641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf76941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:30,2018-05-01T03:17:30,0,1899-12-30T00:00:00,2d189e9b4cee11e880d5000d3a02ed0d,0,262cf76a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf76e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:31,2018-05-01T03:17:31,0,1899-12-30T00:00:00,2d189e9d4cee11e880d5000d3a02ed0d,0,262cf76f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf77241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:32,2018-05-01T03:17:32,0,1899-12-30T00:00:00,2d189e9f4cee11e880d5000d3a02ed0d,0,262cf77341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf77741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:33,2018-05-01T03:17:33,0,1899-12-30T00:00:00,2d189ea14cee11e880d5000d3a02ed0d,0,262cf77841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf77c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:33,2018-05-01T03:17:33,0,1899-12-30T00:00:00,2d189ea34cee11e880d5000d3a02ed0d,0,262cf77d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf78041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:34,2018-05-01T03:17:34,0,1899-12-30T00:00:00,2d189ea54cee11e880d5000d3a02ed0d,0,262cf78141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf78541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:35,2018-05-01T03:17:35,0,1899-12-30T00:00:00,2d189ea74cee11e880d5000d3a02ed0d,0,262cf78641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf78941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:36,2018-05-01T03:17:36,0,1899-12-30T00:00:00,2d189ea94cee11e880d5000d3a02ed0d,0,262cf78d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf79141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:37,2018-05-01T03:17:37,0,1899-12-30T00:00:00,2d189eab4cee11e880d5000d3a02ed0d,0,262cf79241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf79641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:38,2018-05-01T03:17:38,0,1899-12-30T00:00:00,2d189ead4cee11e880d5000d3a02ed0d,0,262cf79741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf79a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:25,2018-05-01T03:10:25,0,1899-12-30T00:00:00,3047f7e04ced11e880d5000d3a02ed0d,0,fc5350c141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350c541a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:26,2018-05-01T03:10:26,0,1899-12-30T00:00:00,3047f7e34ced11e880d5000d3a02ed0d,0,fc53510e41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53511341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:27,2018-05-01T03:10:27,0,1899-12-30T00:00:00,3047f7e64ced11e880d5000d3a02ed0d,0,fc5350e941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350ee41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:29,2018-05-01T03:10:29,0,1899-12-30T00:00:00,3047f7e94ced11e880d5000d3a02ed0d,0,fc5350c641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350cb41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:30,2018-05-01T03:10:30,0,1899-12-30T00:00:00,3047f7ec4ced11e880d5000d3a02ed0d,0,024c5cec41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5cf041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:32,2018-05-01T03:10:32,0,1899-12-30T00:00:00,3047f7ef4ced11e880d5000d3a02ed0d,0,024c5cec41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5cf441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:33,2018-05-01T03:10:33,0,1899-12-30T00:00:00,3047f7f24ced11e880d5000d3a02ed0d,0,fc5350ef41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350f341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:34,2018-05-01T03:10:34,0,1899-12-30T00:00:00,3047f7f54ced11e880d5000d3a02ed0d,0,024c5cec41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5cf841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:39,2018-05-01T03:17:39,0,1899-12-30T00:00:00,334c165f4cee11e880d5000d3a02ed0d,0,262cf79b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf79e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:40,2018-05-01T03:17:40,0,1899-12-30T00:00:00,334c16614cee11e880d5000d3a02ed0d,0,262cf79f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7a341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:41,2018-05-01T03:17:41,0,1899-12-30T00:00:00,334c16634cee11e880d5000d3a02ed0d,0,262cf7a441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7a841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:42,2018-05-01T03:17:42,0,1899-12-30T00:00:00,334c16654cee11e880d5000d3a02ed0d,0,262cf7a941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7ad41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:43,2018-05-01T03:17:43,0,1899-12-30T00:00:00,334c16674cee11e880d5000d3a02ed0d,0,262cf7ae41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7b141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:44,2018-05-01T03:17:44,0,1899-12-30T00:00:00,334c16694cee11e880d5000d3a02ed0d,0,262cf7b241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7b541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:45,2018-05-01T03:17:45,0,1899-12-30T00:00:00,334c166b4cee11e880d5000d3a02ed0d,0,262cf7b641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7b941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:46,2018-05-01T03:17:46,0,1899-12-30T00:00:00,334c166d4cee11e880d5000d3a02ed0d,0,262cf7ba41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7be41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:47,2018-05-01T03:17:47,0,1899-12-30T00:00:00,334c166f4cee11e880d5000d3a02ed0d,0,262cf7bf41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7c241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:48,2018-05-01T03:17:48,0,1899-12-30T00:00:00,334c16714cee11e880d5000d3a02ed0d,0,262cf7c341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7c641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:49,2018-05-01T03:17:49,0,1899-12-30T00:00:00,334c16734cee11e880d5000d3a02ed0d,0,262cf7c841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7cb41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:36,2018-05-01T03:10:36,0,1899-12-30T00:00:00,37094e6d4ced11e880d5000d3a02ed0d,0,fc5350e141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53511741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:37,2018-05-01T03:10:37,0,1899-12-30T00:00:00,37094e704ced11e880d5000d3a02ed0d,0,fc53511841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53511d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:39,2018-05-01T03:10:39,0,1899-12-30T00:00:00,37094e734ced11e880d5000d3a02ed0d,0,fc5350cc41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350d041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:40,2018-05-01T03:10:40,0,1899-12-30T00:00:00,37094e764ced11e880d5000d3a02ed0d,0,fc53511e41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53512341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:42,2018-05-01T03:10:42,0,1899-12-30T00:00:00,37094e794ced11e880d5000d3a02ed0d,0,024c5c5941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5c5d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:43,2018-05-01T03:10:43,0,1899-12-30T00:00:00,37094e7c4ced11e880d5000d3a02ed0d,0,fc5350d141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350d641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:44,2018-05-01T03:10:44,0,1899-12-30T00:00:00,37094e7f4ced11e880d5000d3a02ed0d,0,f65a6d4441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d5641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:46,2018-05-01T03:10:46,0,1899-12-30T00:00:00,37094e824ced11e880d5000d3a02ed0d,0,f65a6d5b41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d6041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:50,2018-05-01T03:17:50,0,1899-12-30T00:00:00,3991012c4cee11e880d5000d3a02ed0d,0,262cf7cc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7cf41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:51,2018-05-01T03:17:51,0,1899-12-30T00:00:00,3991012e4cee11e880d5000d3a02ed0d,0,262cf7d041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7d341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:51,2018-05-01T03:17:51,0,1899-12-30T00:00:00,399101304cee11e880d5000d3a02ed0d,0,262cf7d441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7d841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:52,2018-05-01T03:17:52,0,1899-12-30T00:00:00,399101324cee11e880d5000d3a02ed0d,0,262cf7d941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7dc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:53,2018-05-01T03:17:53,0,1899-12-30T00:00:00,399101344cee11e880d5000d3a02ed0d,0,262cf7dd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7e141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:54,2018-05-01T03:17:54,0,1899-12-30T00:00:00,399101364cee11e880d5000d3a02ed0d,0,262cf7e241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7e541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:55,2018-05-01T03:17:55,0,1899-12-30T00:00:00,399101384cee11e880d5000d3a02ed0d,0,262cf7e741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7ea41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:57,2018-05-01T03:17:57,0,1899-12-30T00:00:00,3991013a4cee11e880d5000d3a02ed0d,0,262cf7fa41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf7fd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:58,2018-05-01T03:17:58,0,1899-12-30T00:00:00,3991013c4cee11e880d5000d3a02ed0d,0,262cf80141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf80541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:59,2018-05-01T03:17:59,0,1899-12-30T00:00:00,3991013e4cee11e880d5000d3a02ed0d,0,262cf7f141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf80f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:47,2018-05-01T03:10:47,0,1899-12-30T00:00:00,3dbda8004ced11e880d5000d3a02ed0d,0,f65a6d5241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d5a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:49,2018-05-01T03:10:49,0,1899-12-30T00:00:00,3dbda8034ced11e880d5000d3a02ed0d,0,f65a6d4c41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d6441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:50,2018-05-01T03:10:50,0,1899-12-30T00:00:00,3dbda8064ced11e880d5000d3a02ed0d,0,fc53505941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53505d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:51,2018-05-01T03:10:51,0,1899-12-30T00:00:00,3dbda8094ced11e880d5000d3a02ed0d,0,f65a6d0741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d0c41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:53,2018-05-01T03:10:53,0,1899-12-30T00:00:00,3dbda80c4ced11e880d5000d3a02ed0d,0,f65a6d6541a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d6a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:54,2018-05-01T03:10:54,0,1899-12-30T00:00:00,3dbda80f4ced11e880d5000d3a02ed0d,0,f65a6d0d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d1241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:56,2018-05-01T03:10:56,0,1899-12-30T00:00:00,3dbda8124ced11e880d5000d3a02ed0d,0,f65a6d4f41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d9741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:57,2018-05-01T03:10:57,0,1899-12-30T00:00:00,3dbda8154ced11e880d5000d3a02ed0d,0,fc53505e41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53506241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:18:00,2018-05-01T03:18:00,0,1899-12-30T00:00:00,3fbb68964cee11e880d5000d3a02ed0d,0,262cf81041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf81441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:18:01,2018-05-01T03:18:01,0,1899-12-30T00:00:00,3fbb68984cee11e880d5000d3a02ed0d,0,262cf81541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf81941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:18:02,2018-05-01T03:18:02,0,1899-12-30T00:00:00,3fbb689a4cee11e880d5000d3a02ed0d,0,262cf81a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf81e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:18:03,2018-05-01T03:18:03,0,1899-12-30T00:00:00,3fbb689c4cee11e880d5000d3a02ed0d,0,262cf82241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf82541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:18:04,2018-05-01T03:18:04,0,1899-12-30T00:00:00,3fbb689e4cee11e880d5000d3a02ed0d,0,262cf82641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf82a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:18:05,2018-05-01T03:18:05,0,1899-12-30T00:00:00,3fbb68a04cee11e880d5000d3a02ed0d,0,262cf82b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf82e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:18:06,2018-05-01T03:18:06,0,1899-12-30T00:00:00,3fbb68a24cee11e880d5000d3a02ed0d,0,262cf83241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf83541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:18:07,2018-05-01T03:18:07,0,1899-12-30T00:00:00,3fbb68a44cee11e880d5000d3a02ed0d,0,262cf83741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf83a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:18:08,2018-05-01T03:18:08,0,1899-12-30T00:00:00,3fbb68a64cee11e880d5000d3a02ed0d,0,262cf83b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf83f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:58,2018-05-01T03:10:58,0,1899-12-30T00:00:00,4472dac64ced11e880d5000d3a02ed0d,0,f65a6d1341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d1741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:11:00,2018-05-01T03:11:00,0,1899-12-30T00:00:00,4472dac94ced11e880d5000d3a02ed0d,0,024c5cfb41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5cff41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:11:01,2018-05-01T03:11:01,0,1899-12-30T00:00:00,4472dacc4ced11e880d5000d3a02ed0d,0,f65a6d1841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d1d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:11:03,2018-05-01T03:11:03,0,1899-12-30T00:00:00,4472dacf4ced11e880d5000d3a02ed0d,0,f65a6d8e41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d9241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
