@NAME,@TYPE,@ALLOWAUTOMATICDELETION,@DESCRIPTION,@TEMPLATE,@DATEVALIDATED,@EXPORTFLAG,@VALIDATED,@WHENCREATED,@WHENUPDATED,@UNIQUEIDENTIFIER,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:58,2017-06-12T16:36:58,5862db914f8d11e780ca000d3a02ed0d,5862db904f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,1e0d233aa15811e2a691f04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:58,2017-06-12T16:36:58,5862db934f8d11e780ca000d3a02ed0d,5862db954f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,31b550f9a15811e2a691f04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:58,2017-06-12T16:36:58,5862db964f8d11e780ca000d3a02ed0d,5862db984f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,31b550f9a15811e2a691f04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:58,2017-06-12T16:36:58,5862db994f8d11e780ca000d3a02ed0d,5862db9b4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,31b550faa15811e2a691f04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:58,2017-06-12T16:36:58,5862db9c4f8d11e780ca000d3a02ed0d,5862db9e4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,c8ed03422df011df9559001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:58,2017-06-12T16:36:58,5862db9f4f8d11e780ca000d3a02ed0d,5862dba14f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,5a982b3412d211e29cfff04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:58,2017-06-12T16:36:58,5862dba24f8d11e780ca000d3a02ed0d,5862dba44f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,5a982b3412d211e29cfff04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:58,2017-06-12T16:36:58,5862dba54f8d11e780ca000d3a02ed0d,5862dba74f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,172f9a4012d311e29cfff04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:58,2017-06-12T16:36:58,5862dba84f8d11e780ca000d3a02ed0d,5862dbaa4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,172f9a4012d311e29cfff04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:58,2017-06-12T16:36:58,5862dbab4f8d11e780ca000d3a02ed0d,5862dbad4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,172f9a4012d311e29cfff04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbae4f8d11e780ca000d3a02ed0d,5862dbb04f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,205fba1112d311e29cfff04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbb14f8d11e780ca000d3a02ed0d,5862dbb34f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,205fba1112d311e29cfff04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbb44f8d11e780ca000d3a02ed0d,5862dbb64f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,278fe3b312d311e29cfff04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbb74f8d11e780ca000d3a02ed0d,5862dbb94f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,278fe3b412d311e29cfff04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbba4f8d11e780ca000d3a02ed0d,5862dbbc4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,278fe3b412d311e29cfff04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbbd4f8d11e780ca000d3a02ed0d,5862dbbf4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,439f11f112d311e29cfff04da23a38c8,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbc04f8d11e780ca000d3a02ed0d,5862dbc24f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,a2e26bb6219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbc34f8d11e780ca000d3a02ed0d,5862dbc54f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,a2e26bb6219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbc64f8d11e780ca000d3a02ed0d,5862dbc84f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,a2e26bb6219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbc94f8d11e780ca000d3a02ed0d,5862dbcb4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,a2e26bb6219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbcc4f8d11e780ca000d3a02ed0d,5862dbce4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,a2e26bb6219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbcf4f8d11e780ca000d3a02ed0d,5862dbd14f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,c4ea3c52219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbd24f8d11e780ca000d3a02ed0d,5862dbd44f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,c4ea3c52219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbd54f8d11e780ca000d3a02ed0d,5862dbd74f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,c4ea3c52219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbd84f8d11e780ca000d3a02ed0d,5862dbda4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,d92bd6f8219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbdb4f8d11e780ca000d3a02ed0d,5862dbdd4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,d92bd6f8219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbde4f8d11e780ca000d3a02ed0d,5862dbe04f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,e6951138219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbe14f8d11e780ca000d3a02ed0d,5862dbe34f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,e6951138219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:36:59,2017-06-12T16:36:59,5862dbe44f8d11e780ca000d3a02ed0d,5862dbe64f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,f8044358219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dbe74f8d11e780ca000d3a02ed0d,5862dbe94f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,f8044358219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dbea4f8d11e780ca000d3a02ed0d,5862dbec4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,f8044358219211df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dbed4f8d11e780ca000d3a02ed0d,5862dbef4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,e5ef2c1c219411df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dbf04f8d11e780ca000d3a02ed0d,5862dbf24f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,0a65427a219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dbf34f8d11e780ca000d3a02ed0d,5862dbf54f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,0a65427a219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dbf64f8d11e780ca000d3a02ed0d,5862dbf84f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,18329f7e219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dbf94f8d11e780ca000d3a02ed0d,5862dbfb4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,18329f7e219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dbfc4f8d11e780ca000d3a02ed0d,5862dbfe4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,1f73e75c219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dbff4f8d11e780ca000d3a02ed0d,5862dc014f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,1f73e75c219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dc024f8d11e780ca000d3a02ed0d,5862dc044f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,1f73e75c219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dc054f8d11e780ca000d3a02ed0d,5862dc074f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,52af4f4e219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dc084f8d11e780ca000d3a02ed0d,5862dc0a4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,65d5321e219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dc0b4f8d11e780ca000d3a02ed0d,5862dc0d4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,6dfdbe16219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dc0e4f8d11e780ca000d3a02ed0d,5862dc104f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,7f1256da219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dc114f8d11e780ca000d3a02ed0d,5862dc134f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,7f1256da219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dc144f8d11e780ca000d3a02ed0d,5862dc164f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,7f1256da219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dc174f8d11e780ca000d3a02ed0d,5862dc194f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,87b6dd1a219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dc1a4f8d11e780ca000d3a02ed0d,5862dc1c4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,87b6dd1a219511df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dc1d4f8d11e780ca000d3a02ed0d,5862dc1f4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,de64fad8219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dc204f8d11e780ca000d3a02ed0d,5862dc224f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,de64fad8219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dc234f8d11e780ca000d3a02ed0d,5862dc254f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,de64fad8219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc264f8d11e780ca000d3a02ed0d,5862dc284f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,de64fad8219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc294f8d11e780ca000d3a02ed0d,5862dc2b4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,de64fad8219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc2c4f8d11e780ca000d3a02ed0d,5862dc2e4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,de64fad8219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc2f4f8d11e780ca000d3a02ed0d,5862dc314f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,de64fad8219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc324f8d11e780ca000d3a02ed0d,5862dc344f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,eb43ecb4219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc354f8d11e780ca000d3a02ed0d,5862dc374f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,eb43ecb4219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc384f8d11e780ca000d3a02ed0d,5862dc3a4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,eb43ecb4219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc3b4f8d11e780ca000d3a02ed0d,5862dc3d4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,eb43ecb4219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc3e4f8d11e780ca000d3a02ed0d,5862dc404f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,eb43ecb4219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc414f8d11e780ca000d3a02ed0d,5862dc434f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,f55ec426219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc444f8d11e780ca000d3a02ed0d,5862dc464f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,f55ec426219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc474f8d11e780ca000d3a02ed0d,5862dc494f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,f55ec426219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc4a4f8d11e780ca000d3a02ed0d,5862dc4c4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,f55ec426219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc4d4f8d11e780ca000d3a02ed0d,5862dc4f4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,f55ec426219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc504f8d11e780ca000d3a02ed0d,5862dc524f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,f55ec427219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc534f8d11e780ca000d3a02ed0d,5862dc554f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,f55ec427219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc564f8d11e780ca000d3a02ed0d,5862dc584f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,f55ec427219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc594f8d11e780ca000d3a02ed0d,5862dc5b4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,f55ec427219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:02,2017-06-12T16:37:02,5862dc5f4f8d11e780ca000d3a02ed0d,5862dc5e4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,37f7946c219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:02,2017-06-12T16:37:02,5862dc614f8d11e780ca000d3a02ed0d,5862dc634f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,028ec5f6219711df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:02,2017-06-12T16:37:02,5862dc644f8d11e780ca000d3a02ed0d,5862dc664f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,028ec5f6219711df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:02,2017-06-12T16:37:02,5862dc6a4f8d11e780ca000d3a02ed0d,5862dc694f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,37f7946c219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:02,2017-06-12T16:37:02,5862dc6c4f8d11e780ca000d3a02ed0d,5862dc6e4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,028ec5f6219711df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:02,2017-06-12T16:37:02,5862dc6f4f8d11e780ca000d3a02ed0d,5862dc714f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,028ec5f6219711df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc724f8d11e780ca000d3a02ed0d,5862dc744f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,028ec5f6219711df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc754f8d11e780ca000d3a02ed0d,5862dc774f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,028ec5f6219711df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc784f8d11e780ca000d3a02ed0d,5862dc7a4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,028ec5f6219711df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc7b4f8d11e780ca000d3a02ed0d,5862dc7d4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,07ad9392219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc7e4f8d11e780ca000d3a02ed0d,5862dc804f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,07ad9392219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc814f8d11e780ca000d3a02ed0d,5862dc834f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,07ad9392219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc844f8d11e780ca000d3a02ed0d,5862dc864f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,07ad9392219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
,,0,,0,1899-12-30T00:00:00,0,0,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc874f8d11e780ca000d3a02ed0d,5862dc894f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,07ad9392219611df9556001de065480b,TAMAPPLICATION,,,,ATALMOR,ATALMOR,ATALMOR
