@NAME,@TEMPLATE,@TYPE,@CONFORMANCESCORE,@WHENCREATED,@CONFORMANCEVERSION,@VALIDATED,@DATEVALIDATED,@ALLOWAUTOMATICDELETION,@EXPORTFLAG,@DESCRIPTION,@WHENUPDATED,@UNIQUEIDENTIFIER,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,473a1d87a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c9524301283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,473a1d88a7e811e980e5000d3a02ed0d,41384e91a7e811e980e5000d3a02ed0d,ISSUE,18a1b16d4ee511e780ca000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,473a1d89a7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,8dd8cc02966711e980e4000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,473a1d8aa7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,8dd8cbfd966711e980e4000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,473a1d8ba7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438ce3283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,5,2014-04-18T01:00:53,f16b28b6c6c511e3b45c6817294aebff,0,1899-12-30T00:00:00,0,0,,2014-04-18T01:00:57,4786efb3c6c711e3b45c6817294aebff,f5dce4f6c6c611e3b45c6817294aebff,ISSUE,7001e9b3cb2b11db9435000e3573f0d3,ETOMPROCESS,32,32,32,,,
,0,,4.72,2014-01-14T00:29:52,f62191707eca11e394686817294aebff,0,1899-12-30T00:00:00,0,0,,2014-01-20T15:28:38,492759407ce511e3b8b46817294aebff,3c7a3e6651f211e38362f81a67018365,ISSUE,7001e8e5cb2b11db9435000e3573f0d3,ETOMPROCESS,32,32,32,,,
,0,,4.8,2014-01-14T00:29:59,f62191707eca11e394686817294aebff,0,1899-12-30T00:00:00,0,0,,2014-01-20T15:28:14,492759417ce511e3b8b46817294aebff,3c7a3e6651f211e38362f81a67018365,ISSUE,7001e8ddcb2b11db9435000e3573f0d3,ETOMPROCESS,32,32,32,,,
,0,,5,2014-04-18T01:15:16,f16b28b6c6c511e3b45c6817294aebff,0,1899-12-30T00:00:00,0,0,,2014-04-18T01:15:19,496ff561c6c911e3b45c6817294aebff,3b3d6989c6c911e3b45c6817294aebff,ISSUE,76001885cb2b11db9435000e3573f0d3,ETOMPROCESS,32,32,32,,,
,0,,5,2014-04-18T01:15:22,f16b28b6c6c511e3b45c6817294aebff,0,1899-12-30T00:00:00,0,0,,2014-04-18T01:15:25,496ff562c6c911e3b45c6817294aebff,3b3d6989c6c911e3b45c6817294aebff,ISSUE,76001886cb2b11db9435000e3573f0d3,ETOMPROCESS,32,32,32,,,
,0,,4.8,2014-03-17T09:45:21,f62191707eca11e394686817294aebff,0,1899-12-30T00:00:00,0,0,,2014-03-17T09:45:23,49bccba0adeb11e3865d6817294aebff,c33ff241adea11e3865d6817294aebff,ISSUE,76001a4dcb2b11db9435000e3573f0d3,ETOMPROCESS,32,32,32,,,
,0,,4,2014-03-17T09:45:27,f62191707eca11e394686817294aebff,0,1899-12-30T00:00:00,0,0,,2014-03-17T09:45:30,49bccba1adeb11e3865d6817294aebff,c33ff241adea11e3865d6817294aebff,ISSUE,7001e88acb2b11db9435000e3573f0d3,ETOMPROCESS,32,32,32,,,
,0,,4,2014-04-18T00:53:51,f16b28b6c6c511e3b45c6817294aebff,0,1899-12-30T00:00:00,0,0,,2014-04-18T00:53:54,4b8d241fc6c611e3b45c6817294aebff,f16b28b3c6c511e3b45c6817294aebff,ISSUE,7bf6a52acb2b11db9435000e3573f0d3,ETOMPROCESS,32,32,32,,,
,0,,4.7,2014-04-18T00:53:57,f16b28b6c6c511e3b45c6817294aebff,0,1899-12-30T00:00:00,0,0,,2014-04-18T00:54:01,4b8d2420c6c611e3b45c6817294aebff,f16b28b3c6c511e3b45c6817294aebff,ISSUE,7bf6a502cb2b11db9435000e3573f0d3,ETOMPROCESS,32,32,32,,,
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,4d3570e5a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438ce2283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,4d3570e6a7e811e980e5000d3a02ed0d,41384e91a7e811e980e5000d3a02ed0d,ISSUE,18a1b11d4ee511e780ca000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,4d3570e7a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d23b7283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,4d3570e8a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438ce1283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,4d3570e9a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c346b6f4283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,4d3570eaa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,a5405c38283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,4d3570eba7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,8dd8cbfe966711e980e4000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570eca7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c346b6c1283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570eda7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,cf4aec0f283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570eea7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c346b6df283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570efa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c346b6e0283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570f0a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ae147f0efe3b11e4aa85002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570f1a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d2392283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570f2a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ae147f0ffe3b11e4aa85002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570f3a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,7001e953cb2b11db9435000e3573f0d3,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570f4a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d2391283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570f5a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d23b9283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570f6a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b1511497283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570f7a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,cf4aebc6283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570f8a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8cc4283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570f9a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c346b665283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:40,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:40,4d3570faa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c9524339283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d3570fba7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c9524338283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d3570fca7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b7542d28283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d3570fda7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d2358283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d3570fea7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d2359283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d3570ffa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,04faa65e646911e4b023002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d357100a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438c91283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d357101a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,8467b033646911e4b023002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d357102a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,18a1b11a4ee511e780ca000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d357103a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,aa61fceda4f111e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d357104a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,5d255ebf8f7c11dfad4100059a3c7800,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d357105a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,cf4aec33283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d357106a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d20283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d357107a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,4f4fe5176d4411e1a5f7002564cb911c,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:41,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:41,4d357108a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8cd2283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d357109a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438c7f283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d35710aa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,8467b029646911e4b023002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d35710ba7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,e46514949b6811e980e4000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d35710ca7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,a5405c1a283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d35710da7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,a5405c1b283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d35710ea7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bb70bf4ba4fd11e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d35710fa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,a5405c19283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d357110a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bb70bf53a4fd11e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d357111a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438c7e283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d357112a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b7542cbd283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d357113a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ae147f0dfe3b11e4aa85002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d357114a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bb70bf82a4fd11e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d357115a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bb70bf87a4fd11e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d357116a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c952433c283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:42,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:42,4d357117a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c952438c283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:43,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:43,4d357118a7e811e980e5000d3a02ed0d,41384e91a7e811e980e5000d3a02ed0d,ISSUE,9f438c71283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:43,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:43,4d357119a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438ce0283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:43,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:43,4d35711aa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,cf4aebb6283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:43,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:43,4d35711ba7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bb70bf5da4fd11e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:43,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:43,4d35711ca7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b7542cbc283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:43,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:43,4d35711da7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bb70bf57a4fd11e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:43,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:43,4d35711ea7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,60cba53a699311e4925a6817294aebff,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:43,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:43,4d35711fa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c9524386283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:43,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:43,4d357120a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d4b283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:43,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:43,4d357121a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ae147f10fe3b11e4aa85002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:43,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:43,4d357122a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b1511417283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:43,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:43,4d357123a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d5e283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:43,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:43,4d357124a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d5d283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:44,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:44,4d357125a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d2393283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:44,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:44,4d357126a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b1511476283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:44,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:44,4d357127a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d23d9283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:44,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:44,4d357128a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,a5405bcf283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:44,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:44,4d357129a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,a5405bfb283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:44,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:44,4d35712aa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d44283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:44,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:44,4d35712ba7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d2390283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:44,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:44,4d35712ca7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d4d283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
