@NAME,@TYPE,@TEMPLATE,@ALLOWAUTOMATICDELETION,@EXPORTFLAG,@WHENUPDATED,@DATEVALIDATED,@UNIQUEIDENTIFIER,@DESCRIPTION,@WHENCREATED,@VALIDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,,0,0,0,2021-05-13T09:23:18,1899-12-30T00:00:00,d4d68d4fb3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:18,0,ec54f51b637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c2df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:18,1899-12-30T00:00:00,d4d68d50b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:18,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c2df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:18,1899-12-30T00:00:00,d4d68d53b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:18,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c33f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:18,1899-12-30T00:00:00,d4d68d54b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:18,0,ec54f51b637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c33f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:18,1899-12-30T00:00:00,d4d68d55b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:18,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c33f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:18,1899-12-30T00:00:00,d4d68d58b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:18,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c36f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:18,1899-12-30T00:00:00,d4d68d59b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:18,0,ec54f51b637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c36f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:18,1899-12-30T00:00:00,d4d68d5ab3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:18,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c36f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:19,1899-12-30T00:00:00,d4d68d5db3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:19,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c39f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:19,1899-12-30T00:00:00,d4d68d5eb3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:19,0,ec54f51b637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c39f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:19,1899-12-30T00:00:00,d4d68d5fb3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:19,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c39f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:19,1899-12-30T00:00:00,d4d68d62b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:19,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c3cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:19,1899-12-30T00:00:00,d4d68d63b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:19,0,ec54f51b637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c3cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:19,1899-12-30T00:00:00,d4d68d64b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:19,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c3cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:19,1899-12-30T00:00:00,d4d68d67b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:19,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c3ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:19,1899-12-30T00:00:00,d4d68d68b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:19,0,ec54f51b637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c3ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:19,1899-12-30T00:00:00,d4d68d69b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:19,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c3ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:20,1899-12-30T00:00:00,d4d68d6fb3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:20,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c4bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:20,1899-12-30T00:00:00,daf67f5ab3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:20,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c4ef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:21,1899-12-30T00:00:00,daf67f5db3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:21,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c51f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:21,1899-12-30T00:00:00,daf67f60b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:21,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c54f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:21,1899-12-30T00:00:00,daf67f63b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:21,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c5af4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:21,1899-12-30T00:00:00,daf67f66b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:21,0,f434ce9eb35a11eb80ff000d3a02ed0d,FRAMEWORXCATEGORY,59974c63f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:21,1899-12-30T00:00:00,daf67f69b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:21,0,f434ce9eb35a11eb80ff000d3a02ed0d,FRAMEWORXCATEGORY,59974c66f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:21,1899-12-30T00:00:00,daf67f6cb3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:21,0,f434ce9eb35a11eb80ff000d3a02ed0d,FRAMEWORXCATEGORY,59974c69f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:22,1899-12-30T00:00:00,daf67f6fb3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:22,0,f434ce9eb35a11eb80ff000d3a02ed0d,FRAMEWORXCATEGORY,59974c6cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:22,1899-12-30T00:00:00,daf67f72b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:22,0,f434ce9eb35a11eb80ff000d3a02ed0d,FRAMEWORXCATEGORY,59974c72f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T09:23:22,1899-12-30T00:00:00,daf67f75b3cc11eb80ff000d3a02ed0d,,2021-05-13T09:23:22,0,f434ce9eb35a11eb80ff000d3a02ed0d,FRAMEWORXCATEGORY,59974c75f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
