@NAME,@ALLOWAUTOMATICDELETION,@VALIDATED,@TEMPLATE,@EXPORTFLAG,@DATEVALIDATED,@DESCRIPTION,@TYPE,@WHENCREATED,@WHENUPDATED,@UNIQUEIDENTIFIER,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:41,2021-05-13T17:40:41,54a3edc9b41211eb80ff000d3a02ed0d,658c7623f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:41,2021-05-13T17:40:41,54a3edcbb41211eb80ff000d3a02ed0d,658c7626f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:41,2021-05-13T17:40:41,54a3edcdb41211eb80ff000d3a02ed0d,658c7635f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:41,2021-05-13T17:40:41,54a3edcfb41211eb80ff000d3a02ed0d,6b84a745f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:42,2021-05-13T17:40:42,54a3edd1b41211eb80ff000d3a02ed0d,5862db6c4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:44,2021-05-13T17:40:44,54a3edd3b41211eb80ff000d3a02ed0d,2bd33d9952be11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:45,2021-05-13T17:40:45,54a3edd5b41211eb80ff000d3a02ed0d,2bd33d9f52be11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:46,2021-05-13T17:40:46,54a3edd8b41211eb80ff000d3a02ed0d,9ea81334e02b11e780d0000d3a02ed0d,FRAMEWORXFUNCTION,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:47,2021-05-13T17:40:47,54a3eddab41211eb80ff000d3a02ed0d,59974a8cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:47,2021-05-13T17:40:47,54a3eddcb41211eb80ff000d3a02ed0d,59974a92f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:47,2021-05-13T17:40:47,54a3eddeb41211eb80ff000d3a02ed0d,59974a95f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:47,2021-05-13T17:40:47,54a3ede0b41211eb80ff000d3a02ed0d,59974be2f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:47,2021-05-13T17:40:47,54a3ede2b41211eb80ff000d3a02ed0d,658c7534f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:47,2021-05-13T17:40:47,54a3ede4b41211eb80ff000d3a02ed0d,658c7537f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:47,2021-05-13T17:40:47,54a3ede6b41211eb80ff000d3a02ed0d,658c753af4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:47,2021-05-13T17:40:47,54a3ede8b41211eb80ff000d3a02ed0d,658c753df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:48,2021-05-13T17:40:48,54a3edeab41211eb80ff000d3a02ed0d,658c7543f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:48,2021-05-13T17:40:48,54a3edecb41211eb80ff000d3a02ed0d,658c758df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:48,2021-05-13T17:40:48,54a3edeeb41211eb80ff000d3a02ed0d,658c7590f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:48,2021-05-13T17:40:48,54a3edf0b41211eb80ff000d3a02ed0d,658c7593f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:49,2021-05-13T17:40:49,54a3edf3b41211eb80ff000d3a02ed0d,6b84a79af4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,271efcfde24d11e392b26817294aebff,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:50,2021-05-13T17:40:50,54a3edfab41211eb80ff000d3a02ed0d,59974c96f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:50,2021-05-13T17:40:50,54a3edfcb41211eb80ff000d3a02ed0d,8bb26b289ea611e6bf18002590713bc0,FRAMEWORXFUNCTION,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:36:56,2017-06-12T16:36:56,5862db594f8d11e780ca000d3a02ed0d,5862db5a4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:36:57,2017-06-12T16:36:57,5862db624f8d11e780ca000d3a02ed0d,5862db634f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:00,2017-06-12T16:37:00,5862dc094f8d11e780ca000d3a02ed0d,5862dc0a4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc514f8d11e780ca000d3a02ed0d,5862dc524f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:01,2017-06-12T16:37:01,5862dc5a4f8d11e780ca000d3a02ed0d,5862dc5b4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:02,2017-06-12T16:37:02,5862dc604f8d11e780ca000d3a02ed0d,5862dc5e4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:02,2017-06-12T16:37:02,5862dc6b4f8d11e780ca000d3a02ed0d,5862dc694f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc7c4f8d11e780ca000d3a02ed0d,5862dc7d4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc8b4f8d11e780ca000d3a02ed0d,5862dc8c4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc914f8d11e780ca000d3a02ed0d,5862dc924f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc944f8d11e780ca000d3a02ed0d,5862dc954f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc974f8d11e780ca000d3a02ed0d,5862dc984f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dc9a4f8d11e780ca000d3a02ed0d,5862dc9b4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dca04f8d11e780ca000d3a02ed0d,5862dca14f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dca34f8d11e780ca000d3a02ed0d,5862dca44f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dca64f8d11e780ca000d3a02ed0d,5862dca74f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:03,2017-06-12T16:37:03,5862dcac4f8d11e780ca000d3a02ed0d,5862dcad4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:04,2017-06-12T16:37:04,5862dcc94f8d11e780ca000d3a02ed0d,5862dcca4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:04,2017-06-12T16:37:04,5862dccc4f8d11e780ca000d3a02ed0d,5862dccd4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:04,2017-06-12T16:37:04,5862dccf4f8d11e780ca000d3a02ed0d,5862dcd04f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:05,2017-06-12T16:37:05,5862dcd54f8d11e780ca000d3a02ed0d,5862dcd64f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:05,2017-06-12T16:37:05,5862dce14f8d11e780ca000d3a02ed0d,5862dce24f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:05,2017-06-12T16:37:05,5862dce44f8d11e780ca000d3a02ed0d,5862dce54f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:05,2017-06-12T16:37:05,5862dcf04f8d11e780ca000d3a02ed0d,5862dcf14f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:05,2017-06-12T16:37:05,5862dcf34f8d11e780ca000d3a02ed0d,5862dcf44f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:05,2017-06-12T16:37:05,5862dcf64f8d11e780ca000d3a02ed0d,5862dcf74f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:05,2017-06-12T16:37:05,5862dcfc4f8d11e780ca000d3a02ed0d,5862dcfd4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:05,2017-06-12T16:37:05,5862dcff4f8d11e780ca000d3a02ed0d,5862dd004f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:05,2017-06-12T16:37:05,5862dd054f8d11e780ca000d3a02ed0d,5862dd064f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:05,2017-06-12T16:37:05,5862dd0b4f8d11e780ca000d3a02ed0d,5862dd0c4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:06,2017-06-12T16:37:06,5862dd114f8d11e780ca000d3a02ed0d,5862dd124f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:06,2017-06-12T16:37:06,5862dd144f8d11e780ca000d3a02ed0d,5862dd154f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:06,2017-06-12T16:37:06,5862dd264f8d11e780ca000d3a02ed0d,5862dd274f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:51,2021-05-13T17:40:51,5aefaa51b41211eb80ff000d3a02ed0d,6b84a79df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,271efcfde24d11e392b26817294aebff,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:51,2021-05-13T17:40:51,5aefaa54b41211eb80ff000d3a02ed0d,6b84a7a3f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,271efcfde24d11e392b26817294aebff,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:52,2021-05-13T17:40:52,5aefaa56b41211eb80ff000d3a02ed0d,59974a65f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,153882f0d87211de82d7002564cb911c,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:52,2021-05-13T17:40:52,5aefaa57b41211eb80ff000d3a02ed0d,59974a6bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,153882f0d87211de82d7002564cb911c,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:53,2021-05-13T17:40:53,5aefaa59b41211eb80ff000d3a02ed0d,caf7cb0b283d11e6bf18002590713bc0,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:54,2021-05-13T17:40:54,5aefaa5bb41211eb80ff000d3a02ed0d,5862db904f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:54,2021-05-13T17:40:54,5aefaa5cb41211eb80ff000d3a02ed0d,5862dbda4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:55,2021-05-13T17:40:55,5aefaa5db41211eb80ff000d3a02ed0d,5862dbdd4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:55,2021-05-13T17:40:55,5aefaa5eb41211eb80ff000d3a02ed0d,5862dbe04f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:56,2021-05-13T17:40:56,5aefaa5fb41211eb80ff000d3a02ed0d,5862dbe34f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:56,2021-05-13T17:40:56,5aefaa60b41211eb80ff000d3a02ed0d,5862dbec4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:57,2021-05-13T17:40:57,5aefaa61b41211eb80ff000d3a02ed0d,5862dbf24f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:57,2021-05-13T17:40:57,5aefaa62b41211eb80ff000d3a02ed0d,5862dbf84f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:58,2021-05-13T17:40:58,5aefaa63b41211eb80ff000d3a02ed0d,5862dbfb4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:58,2021-05-13T17:40:58,5aefaa64b41211eb80ff000d3a02ed0d,5862dbfe4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:59,2021-05-13T17:40:59,5aefaa65b41211eb80ff000d3a02ed0d,5862dc044f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:40:59,2021-05-13T17:40:59,5aefaa66b41211eb80ff000d3a02ed0d,5862dc074f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:41:00,2021-05-13T17:41:00,5aefaa67b41211eb80ff000d3a02ed0d,5862dc104f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2021-05-13T17:41:00,2021-05-13T17:41:00,5aefaa68b41211eb80ff000d3a02ed0d,5862dc134f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:06,2017-06-12T16:37:06,5e5bdfb54f8d11e780ca000d3a02ed0d,5e5bdfb64f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:07,2017-06-12T16:37:07,5e5bdfca4f8d11e780ca000d3a02ed0d,5e5bdfcb4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:07,2017-06-12T16:37:07,5e5bdfd04f8d11e780ca000d3a02ed0d,5e5bdfd14f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:07,2017-06-12T16:37:07,5e5bdfdc4f8d11e780ca000d3a02ed0d,5e5bdfdd4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:07,2017-06-12T16:37:07,5e5bdfdf4f8d11e780ca000d3a02ed0d,5e5bdfe04f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:07,2017-06-12T16:37:07,5e5bdfe24f8d11e780ca000d3a02ed0d,5e5bdfe34f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:08,2017-06-12T16:37:08,5e5be0034f8d11e780ca000d3a02ed0d,5e5be0044f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
,0,0,0,0,1899-12-30T00:00:00,,,2017-06-12T16:37:08,2017-06-12T16:37:08,5e5be00c4f8d11e780ca000d3a02ed0d,5e5be00d4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,ATALMOR,ATALMOR,ATALMOR
