@NAME,@VALIDATED,@TYPE,@DESCRIPTION,@TEMPLATE,@WHENCREATED,@WHENUPDATED,@UNIQUEIDENTIFIER,@EXPORTFLAG,@ALLOWAUTOMATICDELETION,@DATEVALIDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,0,,,0,2020-06-28T20:51:33,2020-06-28T20:51:33,2027e965b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140742b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140744b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:33,2020-06-28T20:51:33,2027e966b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140742b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140745b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:33,2020-06-28T20:51:33,2027e967b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140746b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140747b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:33,2020-06-28T20:51:33,2027e968b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140746b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140748b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:33,2020-06-28T20:51:33,2027e969b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140746b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140749b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:33,2020-06-28T20:51:33,2027e96ab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140746b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714074ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:33,2020-06-28T20:51:33,2027e96bb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140746b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714074bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:33,2020-06-28T20:51:33,2027e96cb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140746b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714074cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:33,2020-06-28T20:51:33,2027e96db98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714074db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714074eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:33,2020-06-28T20:51:33,2027e96eb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714074db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714074fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:33,2020-06-28T20:51:33,2027e96fb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714074db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140750b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,2027e970b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714074db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140751b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,2027e971b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714074db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140752b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,2027e972b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140755b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140756b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,2027e973b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140755b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140757b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,2027e974b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140755b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140758b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,2027e975b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140755b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140759b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,2027e976b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140755b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714075ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,2027e977b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140755b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714075bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,2027e978b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140755b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714075cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,2027e979b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714075db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714075eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbeab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714075db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714075fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbebb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714075db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140760b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbecb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714075db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140761b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbedb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714075db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140762b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbeeb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140765b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140766b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbefb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140765b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140767b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbf0b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140765b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140768b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbf1b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140765b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140769b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbf2b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140765b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714076ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbf3b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140765b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714076bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbf4b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140765b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714076cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbf5b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714076eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714076fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbf6b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714076eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140770b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:34,2020-06-28T20:51:34,261fdbf7b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140771b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140772b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdbf8b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140771b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140773b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdbf9b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140771b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140774b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdbfab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140775b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140776b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdbfbb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140775b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140777b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdbfcb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140775b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140778b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdbfdb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140775b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140779b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdbfeb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140775b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714077ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdbffb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140775b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714077bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc00b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140775b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714077cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc01b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140775b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714077db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc02b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714077eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714077fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc03b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714077eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140780b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc04b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714077eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140781b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc05b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714077eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140782b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc06b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140783b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140784b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc07b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140783b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140785b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc08b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140783b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140786b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc09b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140783b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140787b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc0ab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140783b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140788b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc0bb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714078db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714078eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc0cb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714078db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714078fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc0db98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140790b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140791b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:35,2020-06-28T20:51:35,261fdc0eb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140790b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140792b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:36,2020-06-28T20:51:36,261fdc0fb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140790b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140793b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:36,2020-06-28T20:51:36,261fdc10b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140795b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:36,2020-06-28T20:51:36,261fdc11b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140796b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:36,2020-06-28T20:51:36,261fdc12b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140797b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:36,2020-06-28T20:51:36,261fdc13b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140798b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:36,2020-06-28T20:51:36,261fdc14b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140799b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:36,2020-06-28T20:51:36,261fdc15b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714079ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:36,2020-06-28T20:51:36,261fdc16b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714079bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:36,2020-06-28T20:51:36,261fdc17b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714079cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:36,2020-06-28T20:51:36,261fdc18b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714079db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc19b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714079eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc1ab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714079fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc1bb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407a0b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc1cb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407a1b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc1db98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407a2b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc1eb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407a3b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc1fb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407a4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc20b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407a5b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407a6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc21b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407a5b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407a7b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc22b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407a5b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407a8b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc23b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407a5b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407a9b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc24b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407a5b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407aab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc25b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407b0b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407b1b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc26b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407b0b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407b2b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:37,2020-06-28T20:51:37,261fdc27b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407b0b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407b3b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
